epoch,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
19,339,,,0.0035778835881501436,14.322680473327637,0.005286624189466238,1.7156670093536377,0.005286624189466238
19,339,0.005183433648198843,,,,,,
20,349,,0.004280618857592344,,,,,
20,356,,,0.0035789378453046083,16.678604125976562,0.005286563187837601,1.710681676864624,0.005286563187837601
20,356,0.005169580224901438,,,,,,
21,373,,,0.0036002343986183405,1.976563811302185,0.0053078001365065575,1.6365079879760742,0.0053078001365065575
21,373,0.0051530650816857815,,,,,,
22,390,,,0.003581118304282427,17.542980194091797,0.005287333857268095,1.7027579545974731,0.005287333857268095
22,390,0.005170662421733141,,,,,,
23,399,,0.004685026593506336,,,,,
23,407,,,0.0035767818335443735,11.673444747924805,0.005285703111439943,1.719963550567627,0.005285703111439943
23,407,0.00517789414152503,,,,,,
24,424,,,0.0035777261946350336,15.638233184814453,0.0052849603816866875,1.7178746461868286,0.0052849603816866875
24,424,0.005175962578505278,,,,,,
25,441,,,0.0035817516036331654,18.713247299194336,0.005287292413413525,1.7004148960113525,0.005287292413413525
25,441,0.005169239826500416,,,,,,
26,449,,0.005055174697190523,,,,,
26,458,,,0.0035788139794021845,7.545596599578857,0.005289230961352587,1.7013205289840698,0.005289230961352587
26,458,0.005173505283892155,,,,,,
27,475,,,0.0035755180288106203,10.244555473327637,0.0052848923951387405,1.7254674434661865,0.0052848923951387405
27,475,0.0051601179875433445,,,,,,
28,492,,,0.003575369017198682,9.365240097045898,0.005284729413688183,1.7253797054290771,0.005284729413688183
28,492,0.005184617359191179,,,,,,
29,499,,0.006041436921805143,,,,,
29,509,,,0.003574895206838846,11.821600914001465,0.005283346399664879,1.729769229888916,0.005283346399664879
29,509,0.005159871652722359,,,,,,
30,526,,,0.0035752705298364162,12.978851318359375,0.005283054895699024,1.72883141040802,0.005283054895699024
30,526,0.005149171222001314,,,,,,
31,543,,,0.0035774358548223972,15.466201782226562,0.0052838497795164585,1.7209885120391846,0.0052838497795164585
31,543,0.0051436214707791805,,,,,,
32,549,,0.004413923714309931,,,,,
32,560,,,0.0035755534190684557,14.261664390563965,0.005283020436763763,1.7281770706176758,0.005283020436763763
32,560,0.005161873996257782,,,,,,
33,577,,,0.0035801318008452654,17.724576950073242,0.005285361316055059,1.7096079587936401,0.005285361316055059
33,577,0.005161427892744541,,,,,,
34,594,,,0.0035757313016802073,14.657357215881348,0.005282908212393522,1.727467656135559,0.005282908212393522
34,594,0.005166018381714821,,,,,,
35,599,,0.005107456352561712,,,,,
35,611,,,0.0035830424167215824,4.578587055206299,0.0052926624193787575,1.6833354234695435,0.0052926624193787575
35,611,0.005174173973500729,,,,,,
36,628,,,0.003576795570552349,15.258563995361328,0.005283283069729805,1.7256537675857544,0.005283283069729805
36,628,0.005145774222910404,,,,,,
37,645,,,0.003576064482331276,14.809513092041016,0.005282970145344734,1.7280142307281494,0.005282970145344734
37,645,0.00514977378770709,,,,,,
38,649,,0.00502618495374918,,,,,
38,662,,,0.003575209528207779,14.205357551574707,0.005282672122120857,1.7291301488876343,0.005282672122120857
38,662,0.0051577710546553135,,,,,,
39,679,,,0.0035804137587547302,18.059091567993164,0.005285296123474836,1.708329439163208,0.005285296123474836
39,679,0.005151043180376291,,,,,,
