epoch,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
0,16,,,0.003951821010559797,33.80653381347656,0.0055982028134167194,1.4755117893218994,0.0055982028134167194
0,16,0.006162527482956648,,,,,,
1,33,,,0.003676128340885043,10.278841018676758,0.0053578210063278675,1.5903023481369019,0.0053578210063278675
1,33,0.005634995177388191,,,,,,
2,49,,0.004197989124804735,,,,,
2,50,,,0.0036526494659483433,10.75045108795166,0.005343880504369736,1.5938048362731934,0.005343880504369736
2,50,0.0054677752777934074,,,,,,
3,67,,,0.0036090321373194456,14.4967041015625,0.005301325581967831,1.6614937782287598,0.005301325581967831
3,67,0.005363071337342262,,,,,,
4,84,,,0.0035963470581918955,9.10389518737793,0.005293100606650114,1.6833776235580444,0.005293100606650114
4,84,0.005373482592403889,,,,,,
5,99,,0.005698509514331818,,,,,
5,101,,,0.0035953407641500235,2.4044675827026367,0.0052955239079892635,1.6873222589492798,0.0052955239079892635
5,101,0.005317599046975374,,,,,,
6,118,,,0.003651815466582775,16.476594924926758,0.005349160637706518,1.5535615682601929,0.005349160637706518
6,118,0.005278485827147961,,,,,,
7,135,,,0.0036260788328945637,23.256744384765625,0.005316996481269598,1.606473445892334,0.005316996481269598
7,135,0.005301116965711117,,,,,,
8,149,,0.004732893779873848,,,,,
8,152,,,0.0035875728353857994,8.243973731994629,0.005288443062454462,1.7193989753723145,0.005288443062454462
8,152,0.005256178323179483,,,,,,
9,169,,,0.0035959812812507153,2.13149356842041,0.005298667587339878,1.6832233667373657,0.005298667587339878
9,169,0.005240465980023146,,,,,,
10,186,,,0.003637396264821291,13.428329467773438,0.005337677430361509,1.5683095455169678,0.005337677430361509
10,186,0.00522953737527132,,,,,,
11,199,,0.005363479722291231,,,,,
11,203,,,0.003587803803384304,10.456796646118164,0.005288064479827881,1.716317892074585,0.005288064479827881
11,203,0.005240715574473143,,,,,,
12,220,,,0.0036140456795692444,19.341243743896484,0.005309190601110458,1.6259833574295044,0.005309190601110458
12,220,0.005229758098721504,,,,,,
13,237,,,0.0035959978122264147,13.572587966918945,0.005294676870107651,1.682075023651123,0.005294676870107651
13,237,0.005254317075014114,,,,,,
14,249,,0.005489017814397812,,,,,
14,254,,,0.003584709018468857,7.285498142242432,0.005287053994834423,1.7257649898529053,0.005287053994834423
14,254,0.005194044206291437,,,,,,
15,271,,,0.0035890054423362017,2.202639102935791,0.005293038208037615,1.7071940898895264,0.005293038208037615
15,271,0.005187222268432379,,,,,,
16,288,,,0.003593296743929386,14.432868003845215,0.005292092449963093,1.685376524925232,0.005292092449963093
16,288,0.0052077993750572205,,,,,,
17,299,,0.005550862289965153,,,,,
17,305,,,0.003582829376682639,4.562036514282227,0.005286562256515026,1.729306697845459,0.005286562256515026
17,305,0.005205152090638876,,,,,,
18,322,,,0.003584979334846139,2.4891769886016846,0.005289121996611357,1.7189888954162598,0.005289121996611357
18,322,0.005218976177275181,,,,,,
19,339,,,0.003581826575100422,8.90639877319336,0.00528496690094471,1.7306320667266846,0.00528496690094471
19,339,0.005216046702116728,,,,,,
20,349,,0.004731423687189817,,,,,
20,356,,,0.0035839180927723646,10.939047813415527,0.005285861436277628,1.7190489768981934,0.005285861436277628
20,356,0.005198592320084572,,,,,,
21,373,,,0.00358076230622828,6.791024684906006,0.005284572951495647,1.7313978672027588,0.005284572951495647
21,373,0.005212233401834965,,,,,,
22,390,,,0.0035804840736091137,6.760635852813721,0.005284955725073814,1.7318708896636963,0.005284955725073814
22,390,0.005204831250011921,,,,,,
23,399,,0.005658309906721115,,,,,
23,407,,,0.0035875432658940554,1.63602614402771,0.005292900372296572,1.7008365392684937,0.005292900372296572
23,407,0.005181731190532446,,,,,,
24,424,,,0.0035804100334644318,6.604598522186279,0.005285386461764574,1.7328490018844604,0.005285386461764574
24,424,0.005200463347136974,,,,,,
