open_time,open,high,low,close,volume,close_time,quote_volume,num_trades,taker_buy_base,taker_buy_quote,ignore
2023-01-04 00:00:00+00:00,-0.00040283,-0.00029216,-0.00061565,-0.00039869,0,2023-01-04 00:59:59.999000+00:00,0,720,0,0,0
2023-01-04 01:00:00+00:00,-0.00038605,0.00050194,-0.00061477,-0.00041898,0,2023-01-04 01:59:59.999000+00:00,0,720,0,0,0
2023-01-04 02:00:00+00:00,-0.00039881,1.101e-05,-0.00067776,-0.00039157,0,2023-01-04 02:59:59.999000+00:00,0,720,0,0,0
2023-01-04 03:00:00+00:00,-0.00043651,0.00097928,-0.001758,-0.00034049,0,2023-01-04 03:59:59.999000+00:00,0,720,0,0,0
2023-01-04 04:00:00+00:00,-0.0004209,0.00025184,-0.00072088,-0.00059819,0,2023-01-04 04:59:59.999000+00:00,0,720,0,0,0
2023-01-04 05:00:00+00:00,-0.00058732,-0.00033896,-0.0007269,-0.00056981,0,2023-01-04 05:59:59.999000+00:00,0,720,0,0,0
2023-01-04 06:00:00+00:00,-0.00059155,-0.00020661,-0.00067986,-0.0003069,0,2023-01-04 06:59:59.999000+00:00,0,720,0,0,0
2023-01-04 07:00:00+00:00,-0.00022695,-0.00018003,-0.00085279,-0.0004575,0,2023-01-04 07:59:59.999000+00:00,0,720,0,0,0
2023-01-04 08:00:00+00:00,-0.0004708,0.0,-0.0006928,-0.00039568,0,2023-01-04 08:59:59.999000+00:00,0,720,0,0,0
2023-01-04 09:00:00+00:00,-0.00041713,-0.0002613,-0.00074831,-0.00035932,0,2023-01-04 09:59:59.999000+00:00,0,720,0,0,0
2023-01-04 10:00:00+00:00,-0.00035385,-0.00014569,-0.00067666,-0.00048855,0,2023-01-04 10:59:59.999000+00:00,0,720,0,0,0
2023-01-04 11:00:00+00:00,-0.00048081,-0.00018417,-0.00067076,-0.00058817,0,2023-01-04 11:59:59.999000+00:00,0,720,0,0,0
2023-01-04 12:00:00+00:00,-0.00060798,-0.00020092,-0.00070122,-0.00032095,0,2023-01-04 12:59:59.999000+00:00,0,720,0,0,0
2023-01-04 13:00:00+00:00,-0.00030494,-0.0001958,-0.00063548,-0.00051345,0,2023-01-04 13:59:59.999000+00:00,0,720,0,0,0
2023-01-04 14:00:00+00:00,-0.00052606,-7.508e-05,-0.00110162,-0.00059141,0,2023-01-04 14:59:59.999000+00:00,0,720,0,0,0
2023-01-04 15:00:00+00:00,-0.00049174,0.00035103,-0.00236217,-0.00040103,0,2023-01-04 15:59:59.999000+00:00,0,720,0,0,0
2023-01-04 16:00:00+00:00,-0.00042129,3.436e-05,-0.00070727,-0.00048748,0,2023-01-04 16:59:59.999000+00:00,0,720,0,0,0
2023-01-04 17:00:00+00:00,-0.00052405,0.00041712,-0.00158936,-0.00059712,0,2023-01-04 17:59:59.999000+00:00,0,720,0,0,0
2023-01-04 18:00:00+00:00,-0.00049205,0.00038678,-0.00068289,-6.421e-05,0,2023-01-04 18:59:59.999000+00:00,0,720,0,0,0
2023-01-04 19:00:00+00:00,-0.00035504,0.00022373,-0.00120823,-0.00022048,0,2023-01-04 19:59:59.999000+00:00,0,720,0,0,0
2023-01-04 20:00:00+00:00,-0.00033364,-0.00017489,-0.00073347,-0.00024951,0,2023-01-04 20:59:59.999000+00:00,0,720,0,0,0
2023-01-04 21:00:00+00:00,-0.00024525,-0.00019573,-0.00079507,-0.0002678,0,2023-01-04 21:59:59.999000+00:00,0,720,0,0,0
2023-01-04 22:00:00+00:00,-0.0003115,-0.00021346,-0.00061916,-0.00054166,0,2023-01-04 22:59:59.999000+00:00,0,720,0,0,0
2023-01-04 23:00:00+00:00,-0.0005387,-0.00027876,-0.00067848,-0.00044398,0,2023-01-04 23:59:59.999000+00:00,0,720,0,0,0
2023-01-05 00:00:00+00:00,-0.00052498,-0.00030102,-0.00075062,-0.00061667,0,2023-01-05 00:59:59.999000+00:00,0,720,0,0,0
2023-01-05 01:00:00+00:00,-0.00057309,-0.00023178,-0.0007631,-0.0005457,0,2023-01-05 01:59:59.999000+00:00,0,720,0,0,0
2023-01-05 02:00:00+00:00,-0.00056939,-0.00029901,-0.00065487,-0.00054785,0,2023-01-05 02:59:59.999000+00:00,0,720,0,0,0
2023-01-05 03:00:00+00:00,-0.00056497,-0.00029478,-0.00065779,-0.00044756,0,2023-01-05 03:59:59.999000+00:00,0,720,0,0,0
2023-01-05 04:00:00+00:00,-0.0004502,-0.00031214,-0.00057538,-0.00050644,0,2023-01-05 04:59:59.999000+00:00,0,720,0,0,0
2023-01-05 05:00:00+00:00,-0.0004524,-0.00025873,-0.00062315,-0.00042128,0,2023-01-05 05:59:59.999000+00:00,0,720,0,0,0
2023-01-05 06:00:00+00:00,-0.00040936,-0.00031837,-0.00064021,-0.00042225,0,2023-01-05 06:59:59.999000+00:00,0,720,0,0,0
2023-01-05 07:00:00+00:00,-0.00039797,-0.00018205,-0.000856,-0.00033566,0,2023-01-05 07:59:59.999000+00:00,0,720,0,0,0
2023-01-05 08:00:00+00:00,-0.00036177,-0.00015558,-0.00056351,-0.00048599,0,2023-01-05 08:59:59.999000+00:00,0,720,0,0,0
2023-01-05 09:00:00+00:00,-0.00051557,-0.000166,-0.00066949,-0.00031031,0,2023-01-05 09:59:59.999000+00:00,0,720,0,0,0
2023-01-05 10:00:00+00:00,-0.00033315,-0.0001557,-0.00068411,-0.00062808,0,2023-01-05 10:59:59.999000+00:00,0,720,0,0,0
2023-01-05 11:00:00+00:00,-0.00062154,-0.00026147,-0.00065808,-0.0003073,0,2023-01-05 11:59:59.999000+00:00,0,720,0,0,0
2023-01-05 12:00:00+00:00,-0.00033939,-0.0002884,-0.0006389,-0.00048104,0,2023-01-05 12:59:59.999000+00:00,0,720,0,0,0
2023-01-05 13:00:00+00:00,-0.00047695,5.425e-05,-0.00083909,-0.00051398,0,2023-01-05 13:59:59.999000+00:00,0,720,0,0,0
2023-01-05 14:00:00+00:00,-0.00059423,-0.00012442,-0.00117583,-0.00047153,0,2023-01-05 14:59:59.999000+00:00,0,720,0,0,0
2023-01-05 15:00:00+00:00,-0.00039173,7e-08,-0.00063896,-0.000373,0,2023-01-05 15:59:59.999000+00:00,0,720,0,0,0
2023-01-05 16:00:00+00:00,-0.00041328,-0.00021212,-0.00072155,-0.00035312,0,2023-01-05 16:59:59.999000+00:00,0,720,0,0,0
2023-01-05 17:00:00+00:00,-0.0003466,-0.00032643,-0.0008449,-0.00073123,0,2023-01-05 17:59:59.999000+00:00,0,720,0,0,0
2023-01-05 18:00:00+00:00,-0.00067886,-0.00020048,-0.00096171,-0.00028234,0,2023-01-05 18:59:59.999000+00:00,0,720,0,0,0
2023-01-05 19:00:00+00:00,-0.00024924,-0.00024671,-0.00060776,-0.00049371,0,2023-01-05 19:59:59.999000+00:00,0,720,0,0,0
2023-01-05 20:00:00+00:00,-0.00048585,-0.00023212,-0.00060836,-0.00032076,0,2023-01-05 20:59:59.999000+00:00,0,720,0,0,0
2023-01-05 21:00:00+00:00,-0.00029411,-0.00015466,-0.00065826,-0.00043718,0,2023-01-05 21:59:59.999000+00:00,0,720,0,0,0
2023-01-05 22:00:00+00:00,-0.00042868,-0.00028817,-0.00064966,-0.00054428,0,2023-01-05 22:59:59.999000+00:00,0,720,0,0,0
2023-01-05 23:00:00+00:00,-0.00053875,-0.00026622,-0.00065481,-0.00038014,0,2023-01-05 23:59:59.999000+00:00,0,720,0,0,0
2023-01-06 00:00:00+00:00,-0.00035443,-2.037e-05,-0.00054915,-0.00040784,0,2023-01-06 00:59:59.999000+00:00,0,720,0,0,0
2023-01-06 01:00:00+00:00,-0.00042658,-0.00025348,-0.00084997,-0.0005698,0,2023-01-06 01:59:59.999000+00:00,0,720,0,0,0
2023-01-06 02:00:00+00:00,-0.00057978,-0.00017906,-0.00063988,-0.00045501,0,2023-01-06 02:59:59.999000+00:00,0,720,0,0,0
2023-01-06 03:00:00+00:00,-0.00046066,-0.00019106,-0.0005658,-0.00041116,0,2023-01-06 03:59:59.999000+00:00,0,720,0,0,0
2023-01-06 04:00:00+00:00,-0.00045344,-0.00031384,-0.00072493,-0.00047969,0,2023-01-06 04:59:59.999000+00:00,0,720,0,0,0
2023-01-06 05:00:00+00:00,-0.00045811,-0.00036525,-0.00083826,-0.0004554,0,2023-01-06 05:59:59.999000+00:00,0,720,0,0,0
2023-01-06 06:00:00+00:00,-0.00043875,-0.00025796,-0.00065301,-0.00044963,0,2023-01-06 06:59:59.999000+00:00,0,720,0,0,0
2023-01-06 07:00:00+00:00,-0.00045331,-4.335e-05,-0.00053005,-0.00044172,0,2023-01-06 07:59:59.999000+00:00,0,720,0,0,0
2023-01-06 08:00:00+00:00,-0.00045587,-0.00018545,-0.00054121,-0.00052945,0,2023-01-06 08:59:59.999000+00:00,0,720,0,0,0
2023-01-06 09:00:00+00:00,-0.00054546,-0.00022042,-0.00077752,-0.00031646,0,2023-01-06 09:59:59.999000+00:00,0,720,0,0,0
2023-01-06 10:00:00+00:00,-0.00033552,-9.943e-05,-0.00061343,-0.00050346,0,2023-01-06 10:59:59.999000+00:00,0,720,0,0,0
2023-01-06 11:00:00+00:00,-0.00052238,-0.00019621,-0.00104431,-0.00043761,0,2023-01-06 11:59:59.999000+00:00,0,720,0,0,0
2023-01-06 12:00:00+00:00,-0.00042986,-7.12e-05,-0.0006441,-0.00043,0,2023-01-06 12:59:59.999000+00:00,0,720,0,0,0
2023-01-06 13:00:00+00:00,-0.00040792,0.00147932,-0.00350143,-0.00051609,0,2023-01-06 13:59:59.999000+00:00,0,720,0,0,0
2023-01-06 14:00:00+00:00,-0.00049843,-2.509e-05,-0.00074787,-0.00045247,0,2023-01-06 14:59:59.999000+00:00,0,720,0,0,0
2023-01-06 15:00:00+00:00,-0.00041699,4.301e-05,-0.00069623,-0.00041091,0,2023-01-06 15:59:59.999000+00:00,0,720,0,0,0
2023-01-06 16:00:00+00:00,-0.00040008,-0.00012799,-0.00071476,-0.00046749,0,2023-01-06 16:59:59.999000+00:00,0,720,0,0,0
2023-01-06 17:00:00+00:00,-0.00048672,-0.0003524,-0.00069863,-0.00040326,0,2023-01-06 17:59:59.999000+00:00,0,720,0,0,0
2023-01-06 18:00:00+00:00,-0.00040889,-0.00022636,-0.00061641,-0.00052285,0,2023-01-06 18:59:59.999000+00:00,0,720,0,0,0
2023-01-06 19:00:00+00:00,-0.00049398,0.00068126,-0.0007068,-0.00035361,0,2023-01-06 19:59:59.999000+00:00,0,720,0,0,0
2023-01-06 20:00:00+00:00,-0.00040595,0.00052625,-0.00084489,-0.00044459,0,2023-01-06 20:59:59.999000+00:00,0,720,0,0,0
2023-01-06 21:00:00+00:00,-0.00048673,-0.00021693,-0.0007683,-0.00038196,0,2023-01-06 21:59:59.999000+00:00,0,720,0,0,0
2023-01-06 22:00:00+00:00,-0.00042957,-0.00030363,-0.00074102,-0.00058379,0,2023-01-06 22:59:59.999000+00:00,0,720,0,0,0
2023-01-06 23:00:00+00:00,-0.00059242,-0.0002242,-0.00075514,-0.00041878,0,2023-01-06 23:59:59.999000+00:00,0,720,0,0,0
2023-01-07 00:00:00+00:00,-0.00042266,-0.00028495,-0.00063444,-0.00045837,0,2023-01-07 00:59:59.999000+00:00,0,720,0,0,0
2023-01-07 01:00:00+00:00,-0.00047138,-0.00035403,-0.00068554,-0.00057614,0,2023-01-07 01:59:59.999000+00:00,0,720,0,0,0
2023-01-07 02:00:00+00:00,-0.00058111,-0.00040239,-0.00070917,-0.00054244,0,2023-01-07 02:59:59.999000+00:00,0,720,0,0,0
2023-01-07 03:00:00+00:00,-0.00057838,-0.00036003,-0.00067948,-0.00047526,0,2023-01-07 03:59:59.999000+00:00,0,720,0,0,0
2023-01-07 04:00:00+00:00,-0.00049643,-0.00039943,-0.00068549,-0.00045811,0,2023-01-07 04:59:59.999000+00:00,0,720,0,0,0
2023-01-07 05:00:00+00:00,-0.00044628,-0.00036631,-0.00066988,-0.00053192,0,2023-01-07 05:59:59.999000+00:00,0,720,0,0,0
2023-01-07 06:00:00+00:00,-0.00052496,-0.00031322,-0.00065762,-0.00054049,0,2023-01-07 06:59:59.999000+00:00,0,720,0,0,0
2023-01-07 07:00:00+00:00,-0.00054823,-0.00025214,-0.0005963,-0.00048191,0,2023-01-07 07:59:59.999000+00:00,0,720,0,0,0
2023-01-07 08:00:00+00:00,-0.00049697,-0.00025289,-0.00059119,-0.00049367,0,2023-01-07 08:59:59.999000+00:00,0,720,0,0,0
2023-01-07 09:00:00+00:00,-0.00048774,-0.00026373,-0.00060774,-0.00033435,0,2023-01-07 09:59:59.999000+00:00,0,720,0,0,0
2023-01-07 10:00:00+00:00,-0.00033966,-0.00025074,-0.00057428,-0.00030796,0,2023-01-07 10:59:59.999000+00:00,0,720,0,0,0
2023-01-07 11:00:00+00:00,-0.0003171,-0.00025461,-0.00057934,-0.00046302,0,2023-01-07 11:59:59.999000+00:00,0,720,0,0,0
2023-01-07 12:00:00+00:00,-0.00047103,-0.00019113,-0.00059831,-0.00032912,0,2023-01-07 12:59:59.999000+00:00,0,720,0,0,0
2023-01-07 13:00:00+00:00,-0.00032896,-0.00017197,-0.00060742,-0.00045167,0,2023-01-07 13:59:59.999000+00:00,0,720,0,0,0
2023-01-07 14:00:00+00:00,-0.00046773,-0.00022487,-0.00058877,-0.00037358,0,2023-01-07 14:59:59.999000+00:00,0,720,0,0,0
2023-01-07 15:00:00+00:00,-0.00037934,-0.00023875,-0.00054126,-0.0004058,0,2023-01-07 15:59:59.999000+00:00,0,720,0,0,0
2023-01-07 16:00:00+00:00,-0.00040191,-0.0002545,-0.00061151,-0.00035856,0,2023-01-07 16:59:59.999000+00:00,0,720,0,0,0
2023-01-07 17:00:00+00:00,-0.00035853,-0.00022073,-0.0005272,-0.00038607,0,2023-01-07 17:59:59.999000+00:00,0,720,0,0,0
2023-01-07 18:00:00+00:00,-0.00040251,-0.00028481,-0.00054951,-0.0003863,0,2023-01-07 18:59:59.999000+00:00,0,720,0,0,0
2023-01-07 19:00:00+00:00,-0.00038276,-0.00019472,-0.0005442,-0.00038689,0,2023-01-07 19:59:59.999000+00:00,0,720,0,0,0
2023-01-07 20:00:00+00:00,-0.00038786,-0.00029479,-0.00063867,-0.00042958,0,2023-01-07 20:59:59.999000+00:00,0,720,0,0,0
2023-01-07 21:00:00+00:00,-0.00042096,-0.00030536,-0.00064204,-0.00051763,0,2023-01-07 21:59:59.999000+00:00,0,720,0,0,0
2023-01-07 22:00:00+00:00,-0.00052081,-0.00033492,-0.00062365,-0.00043391,0,2023-01-07 22:59:59.999000+00:00,0,720,0,0,0
2023-01-07 23:00:00+00:00,-0.00042079,-0.00031481,-0.00061042,-0.00046924,0,2023-01-07 23:59:59.999000+00:00,0,720,0,0,0
2023-01-08 00:00:00+00:00,-0.00046444,-0.00015698,-0.00077223,-0.00048906,0,2023-01-08 00:59:59.999000+00:00,0,720,0,0,0
2023-01-08 01:00:00+00:00,-0.00048358,-0.00027104,-0.00068957,-0.00030518,0,2023-01-08 01:59:59.999000+00:00,0,720,0,0,0
2023-01-08 02:00:00+00:00,-0.00030666,-0.00025056,-0.00060219,-0.00036573,0,2023-01-08 02:59:59.999000+00:00,0,720,0,0,0
2023-01-08 03:00:00+00:00,-0.00035287,-9.728e-05,-0.00044522,-0.00033674,0,2023-01-08 03:59:59.999000+00:00,0,720,0,0,0
2023-01-08 04:00:00+00:00,-0.00033427,-0.00014933,-0.00047574,-0.00031129,0,2023-01-08 04:59:59.999000+00:00,0,720,0,0,0
2023-01-08 05:00:00+00:00,-0.00029863,-0.0002044,-0.00043861,-0.00041573,0,2023-01-08 05:59:59.999000+00:00,0,720,0,0,0
2023-01-08 06:00:00+00:00,-0.00044877,-0.00020968,-0.0005164,-0.0003581,0,2023-01-08 06:59:59.999000+00:00,0,720,0,0,0
2023-01-08 07:00:00+00:00,-0.00035302,-0.00023846,-0.00057456,-0.0004962,0,2023-01-08 07:59:59.999000+00:00,0,720,0,0,0
2023-01-08 08:00:00+00:00,-0.00049055,-0.00023071,-0.00059969,-0.00046444,0,2023-01-08 08:59:59.999000+00:00,0,720,0,0,0
2023-01-08 09:00:00+00:00,-0.00045952,-0.00021619,-0.00067163,-0.00043323,0,2023-01-08 09:59:59.999000+00:00,0,720,0,0,0
2023-01-08 10:00:00+00:00,-0.00043767,-0.00036552,-0.00061811,-0.00041379,0,2023-01-08 10:59:59.999000+00:00,0,720,0,0,0
2023-01-08 11:00:00+00:00,-0.00040904,-0.00033117,-0.00062656,-0.00048861,0,2023-01-08 11:59:59.999000+00:00,0,720,0,0,0
