open_time,open,high,low,close,volume,close_time,quote_volume,num_trades,taker_buy_base,taker_buy_quote,ignore
2023-01-02 00:00:00+00:00,16610.4,16618.4,16572.9,16578.0,5774.202,2023-01-02 00:59:59.999000+00:00,95811324.3103,31939,2375.994,39425381.538,0
2023-01-02 01:00:00+00:00,16578.0,16579.3,16541.2,16556.5,9532.229,2023-01-02 01:59:59.999000+00:00,157820380.9028,41242,4196.044,69471273.1951,0
2023-01-02 02:00:00+00:00,16556.5,16587.1,16547.5,16580.4,3292.203,2023-01-02 02:59:59.999000+00:00,54553046.5086,18335,1981.152,32829531.0529,0
2023-01-02 03:00:00+00:00,16580.4,16700.7,16575.0,16654.6,18043.112,2023-01-02 03:59:59.999000+00:00,300438253.7872,73808,10745.894,178924679.9725,0
2023-01-02 04:00:00+00:00,16654.7,16665.0,16621.8,16631.8,8205.467,2023-01-02 04:59:59.999000+00:00,136543632.6824,42048,3633.568,60465817.3108,0
2023-01-02 05:00:00+00:00,16631.8,16653.8,16612.8,16640.0,6882.642,2023-01-02 05:59:59.999000+00:00,114468548.0027,31804,3570.267,59380224.4154,0
2023-01-02 06:00:00+00:00,16640.1,16654.8,16627.8,16632.4,4079.99,2023-01-02 06:59:59.999000+00:00,67889389.1128,22546,1955.519,32538256.9062,0
2023-01-02 07:00:00+00:00,16632.5,16767.8,16630.8,16712.5,34167.373,2023-01-02 07:59:59.999000+00:00,571218045.36234,137037,18320.301,306284725.87484,0
2023-01-02 08:00:00+00:00,16712.6,16764.0,16701.0,16724.5,15067.451,2023-01-02 08:59:59.999000+00:00,252120809.8847,67239,7632.229,127714919.3277,0
2023-01-02 09:00:00+00:00,16724.6,16735.9,16705.1,16710.0,7428.434,2023-01-02 09:59:59.999000+00:00,124193608.1889,39345,3421.799,57208632.9825,0
2023-01-02 10:00:00+00:00,16710.0,16759.8,16703.2,16720.2,8279.414,2023-01-02 10:59:59.999000+00:00,138498926.657,40714,4351.107,72791366.6106,0
2023-01-02 11:00:00+00:00,16720.1,16734.0,16696.0,16728.5,6775.332,2023-01-02 11:59:59.999000+00:00,113250826.9707,35585,3224.768,53908574.3379,0
2023-01-02 12:00:00+00:00,16728.4,16736.1,16713.0,16713.2,4678.572,2023-01-02 12:59:59.999000+00:00,78248923.2632,30892,2250.57,37641378.7772,0
2023-01-02 13:00:00+00:00,16713.2,16716.5,16674.3,16687.8,10046.081,2023-01-02 13:59:59.999000+00:00,167731505.2027,50166,4387.067,73250163.9799,0
2023-01-02 14:00:00+00:00,16687.7,16702.5,16665.0,16694.8,8935.589,2023-01-02 14:59:59.999000+00:00,149107842.7157,40176,4877.748,81398183.4294,0
2023-01-02 15:00:00+00:00,16694.7,16744.8,16688.4,16729.2,12200.994,2023-01-02 15:59:59.999000+00:00,203976877.2131,56813,6741.422,112700663.1004,0
2023-01-02 16:00:00+00:00,16729.2,16732.9,16704.0,16704.1,6548.028,2023-01-02 16:59:59.999000+00:00,109495870.2904,30690,2533.872,42370692.8629,0
2023-01-02 17:00:00+00:00,16704.1,16716.5,16702.6,16710.1,4115.314,2023-01-02 17:59:59.999000+00:00,68756317.93,21280,1945.752,32509575.4269,0
2023-01-02 18:00:00+00:00,16710.0,16725.8,16703.9,16718.3,3188.873,2023-01-02 18:59:59.999000+00:00,53293242.1732,19523,1846.652,30862647.4495,0
2023-01-02 19:00:00+00:00,16718.3,16732.1,16711.1,16730.5,2697.782,2023-01-02 19:59:59.999000+00:00,45109236.6566,17084,1520.321,25421632.6812,0
2023-01-02 20:00:00+00:00,16730.5,16732.0,16702.7,16722.8,3836.094,2023-01-02 20:59:59.999000+00:00,64133889.6068,20797,1855.721,31023657.661,0
2023-01-02 21:00:00+00:00,16722.7,16799.0,16715.0,16751.9,9106.205,2023-01-02 21:59:59.999000+00:00,152574036.1134,40570,5750.746,96361074.8372,0
2023-01-02 22:00:00+00:00,16751.9,16755.7,16685.1,16694.6,10723.212,2023-01-02 22:59:59.999000+00:00,179269255.7086,55876,4623.017,77282965.747,0
2023-01-02 23:00:00+00:00,16694.6,16717.4,16650.0,16666.0,11556.583,2023-01-02 23:59:59.999000+00:00,192850515.1083,54506,4730.595,78957950.6616,0
2023-01-03 00:00:00+00:00,16665.9,16699.7,16639.5,16689.1,8954.36,2023-01-03 00:59:59.999000+00:00,149294774.8259,42606,4720.465,78712328.97,0
2023-01-03 01:00:00+00:00,16689.0,16689.1,16645.5,16670.5,6321.721,2023-01-03 01:59:59.999000+00:00,105337309.9633,33781,2886.846,48101025.0376,0
2023-01-03 02:00:00+00:00,16670.4,16680.0,16665.2,16666.5,2974.963,2023-01-03 02:59:59.999000+00:00,49603015.2198,18037,1498.826,24991064.9957,0
2023-01-03 03:00:00+00:00,16666.5,16694.0,16661.5,16684.5,3801.419,2023-01-03 03:59:59.999000+00:00,63403651.4116,20382,2180.64,36371097.845,0
2023-01-03 04:00:00+00:00,16684.4,16691.2,16675.2,16678.0,2331.004,2023-01-03 04:59:59.999000+00:00,38888347.7257,15680,1038.926,17333069.3787,0
2023-01-03 05:00:00+00:00,16677.9,16721.9,16677.7,16720.0,5682.914,2023-01-03 05:59:59.999000+00:00,94910769.0811,31130,3259.213,54433208.6919,0
2023-01-03 06:00:00+00:00,16720.0,16774.0,16717.7,16719.8,14948.156,2023-01-03 06:59:59.999000+00:00,250239726.0413,62902,7835.124,131169561.641,0
2023-01-03 07:00:00+00:00,16719.8,16726.4,16700.6,16723.1,6435.281,2023-01-03 07:59:59.999000+00:00,107564452.5726,30882,3113.97,52049777.6707,0
2023-01-03 08:00:00+00:00,16723.1,16728.9,16691.7,16710.0,6822.343,2023-01-03 08:59:59.999000+00:00,113987676.313,35140,2772.98,46330165.7302,0
2023-01-03 09:00:00+00:00,16710.1,16750.5,16710.0,16732.9,6532.91,2023-01-03 09:59:59.999000+00:00,109311376.1019,32718,3569.06,59718058.5334,0
2023-01-03 10:00:00+00:00,16732.9,16740.9,16716.0,16718.3,4774.934,2023-01-03 10:59:59.999000+00:00,79882695.9847,24705,2353.549,39374468.5348,0
2023-01-03 11:00:00+00:00,16718.2,16729.8,16703.0,16714.2,3878.215,2023-01-03 11:59:59.999000+00:00,64836587.0921,22540,1886.745,31542594.1702,0
2023-01-03 12:00:00+00:00,16714.2,16721.2,16695.7,16703.7,6066.134,2023-01-03 12:59:59.999000+00:00,101358402.0874,30552,2617.247,43734645.7833,0
2023-01-03 13:00:00+00:00,16703.8,16732.2,16703.7,16718.1,5633.08,2023-01-03 13:59:59.999000+00:00,94175339.3335,31127,2789.927,46643277.0217,0
2023-01-03 14:00:00+00:00,16718.2,16764.9,16633.0,16653.1,33040.987,2023-01-03 14:59:59.999000+00:00,551987876.2866,127486,15374.287,256948646.4829,0
2023-01-03 15:00:00+00:00,16653.1,16674.9,16610.0,16670.8,29071.069,2023-01-03 15:59:59.999000+00:00,483862203.3724,119901,14193.113,236252201.4459,0
2023-01-03 16:00:00+00:00,16670.9,16680.1,16606.0,16617.3,14840.489,2023-01-03 16:59:59.999000+00:00,246975825.5464,69448,7253.841,120722956.1995,0
2023-01-03 17:00:00+00:00,16617.3,16637.0,16600.3,16626.0,9304.479,2023-01-03 17:59:59.999000+00:00,154632825.9705,46488,4614.001,76683064.1101,0
2023-01-03 18:00:00+00:00,16626.1,16645.8,16621.2,16637.7,5468.815,2023-01-03 18:59:59.999000+00:00,90971698.4613,29859,2915.967,48506856.691,0
2023-01-03 19:00:00+00:00,16637.6,16652.0,16615.1,16637.7,5505.693,2023-01-03 19:59:59.999000+00:00,91574306.283,30699,2983.637,49628269.4923,0
2023-01-03 20:00:00+00:00,16637.6,16665.8,16636.0,16656.1,6661.503,2023-01-03 20:59:59.999000+00:00,110930494.2326,34302,3442.54,57326069.365,0
2023-01-03 21:00:00+00:00,16656.0,16665.7,16652.4,16658.8,3880.582,2023-01-03 21:59:59.999000+00:00,64648543.8479,20777,1809.245,30140991.4098,0
2023-01-03 22:00:00+00:00,16658.8,16673.0,16642.9,16670.1,4068.634,2023-01-03 22:59:59.999000+00:00,67764191.9832,24066,1949.911,32479064.2966,0
2023-01-03 23:00:00+00:00,16670.2,16688.2,16660.2,16667.2,6070.52,2023-01-03 23:59:59.999000+00:00,101226619.7766,31605,3190.258,53200554.8932,0
2023-01-04 00:00:00+00:00,16667.3,16668.4,16645.7,16655.6,4299.783,2023-01-04 00:59:59.999000+00:00,71632931.5337,24459,1989.55,33144093.9357,0
2023-01-04 01:00:00+00:00,16655.6,16730.0,16652.3,16696.1,14283.553,2023-01-04 01:59:59.999000+00:00,238573399.2723,67570,7817.667,130570555.3563,0
2023-01-04 02:00:00+00:00,16696.1,16749.8,16695.5,16729.0,10777.263,2023-01-04 02:59:59.999000+00:00,180263848.2345,52129,6005.731,100454501.8681,0
2023-01-04 03:00:00+00:00,16729.1,16870.0,16729.0,16855.9,40719.495,2023-01-04 03:59:59.999000+00:00,684601580.6861,162742,22463.658,377682718.7828,0
2023-01-04 04:00:00+00:00,16855.9,16904.4,16841.0,16852.4,20900.843,2023-01-04 04:59:59.999000+00:00,352553580.5223,94418,9611.295,162142676.8469,0
2023-01-04 05:00:00+00:00,16852.5,16856.5,16832.3,16848.3,7856.39,2023-01-04 05:59:59.999000+00:00,132319429.502,39749,3753.247,63212924.6359,0
2023-01-04 06:00:00+00:00,16848.3,16872.9,16842.2,16872.9,6521.234,2023-01-04 06:59:59.999000+00:00,109911193.9495,35791,3383.398,57027897.1039,0
2023-01-04 07:00:00+00:00,16872.8,16885.4,16841.1,16862.5,9605.247,2023-01-04 07:59:59.999000+00:00,161938450.2652,47207,4477.001,75481167.7664,0
2023-01-04 08:00:00+00:00,16862.5,16913.6,16826.7,16857.1,18658.974,2023-01-04 08:59:59.999000+00:00,314663687.3972,81848,10080.351,170023834.7582,0
2023-01-04 09:00:00+00:00,16857.1,16860.4,16824.5,16838.9,6614.273,2023-01-04 09:59:59.999000+00:00,111422782.5021,36026,3171.783,53432239.3328,0
2023-01-04 10:00:00+00:00,16838.9,16840.9,16826.1,16838.0,4847.863,2023-01-04 10:59:59.999000+00:00,81608332.7299,28367,2276.908,38330039.7279,0
2023-01-04 11:00:00+00:00,16837.9,16847.4,16826.2,16826.8,4561.085,2023-01-04 11:59:59.999000+00:00,76804037.7673,27030,2087.029,35144946.6957,0
2023-01-04 12:00:00+00:00,16826.7,16838.7,16800.1,16808.0,10884.695,2023-01-04 12:59:59.999000+00:00,183072436.173,49883,5390.094,90661599.8661,0
2023-01-04 13:00:00+00:00,16808.0,16829.8,16804.3,16820.1,5583.459,2023-01-04 13:59:59.999000+00:00,93905522.4757,29839,2874.403,48342329.0798,0
2023-01-04 14:00:00+00:00,16820.2,16852.1,16789.0,16821.0,15888.621,2023-01-04 14:59:59.999000+00:00,267207662.5609,79532,8267.843,139058512.8515,0
2023-01-04 15:00:00+00:00,16820.9,16850.4,16759.3,16846.5,28117.369,2023-01-04 15:59:59.999000+00:00,472450669.6557,125543,14079.782,236601582.8921,0
2023-01-04 16:00:00+00:00,16846.5,16890.8,16824.3,16850.7,18406.97,2023-01-04 16:59:59.999000+00:00,310315960.8109,83936,9406.534,158587743.3011,0
2023-01-04 17:00:00+00:00,16850.8,16945.6,16841.8,16885.4,20882.503,2023-01-04 17:59:59.999000+00:00,352866979.3451,93654,11419.591,192977325.9465,0
2023-01-04 18:00:00+00:00,16885.4,16980.0,16864.0,16942.0,23539.176,2023-01-04 18:59:59.999000+00:00,398557259.03093,109565,12275.41,207850418.90343,0
2023-01-04 19:00:00+00:00,16941.9,16984.6,16777.7,16835.9,46623.188,2023-01-04 19:59:59.999000+00:00,786218899.3895,190231,21846.176,368374307.1059,0
2023-01-04 20:00:00+00:00,16835.9,16844.2,16766.0,16801.2,14545.323,2023-01-04 20:59:59.999000+00:00,244456776.9945,67250,6891.909,115851030.7274,0
2023-01-04 21:00:00+00:00,16801.1,16820.4,16789.1,16819.4,5258.686,2023-01-04 21:59:59.999000+00:00,88384808.9543,30161,2831.815,47595539.2893,0
2023-01-04 22:00:00+00:00,16819.3,16837.2,16808.5,16818.7,3870.981,2023-01-04 22:59:59.999000+00:00,65117551.7263,24206,2015.495,33906924.0183,0
2023-01-04 23:00:00+00:00,16818.7,16860.9,16807.3,16842.1,6500.864,2023-01-04 23:59:59.999000+00:00,109479020.3103,37175,3336.455,56188560.3235,0
2023-01-05 00:00:00+00:00,16842.2,16869.0,16817.4,16819.9,8299.923,2023-01-05 00:59:59.999000+00:00,139832119.1817,39932,3770.869,63538127.7888,0
2023-01-05 01:00:00+00:00,16819.8,16842.5,16800.0,16825.0,5989.228,2023-01-05 01:59:59.999000+00:00,100741746.4031,33424,2768.646,46577777.2286,0
2023-01-05 02:00:00+00:00,16825.0,16836.6,16816.9,16827.9,2381.822,2023-01-05 02:59:59.999000+00:00,40076079.1499,19303,1315.661,22137241.6892,0
2023-01-05 03:00:00+00:00,16827.9,16828.3,16810.3,16819.0,2848.03,2023-01-05 03:59:59.999000+00:00,47900695.4963,20769,1287.542,21655741.3083,0
2023-01-05 04:00:00+00:00,16819.0,16834.7,16815.0,16829.1,2549.775,2023-01-05 04:59:59.999000+00:00,42900784.775,17914,1503.51,25297735.5634,0
2023-01-05 05:00:00+00:00,16829.0,16840.7,16829.0,16836.1,2410.192,2023-01-05 05:59:59.999000+00:00,40575915.9306,17443,1174.777,19777614.3558,0
2023-01-05 06:00:00+00:00,16836.2,16836.2,16804.4,16810.5,4590.842,2023-01-05 06:59:59.999000+00:00,77201945.0988,26094,2264.221,38074192.4679,0
2023-01-05 07:00:00+00:00,16810.4,16816.7,16782.4,16816.1,6986.003,2023-01-05 07:59:59.999000+00:00,117371448.8905,35855,3305.594,55538548.2815,0
2023-01-05 08:00:00+00:00,16816.1,16822.0,16786.5,16799.9,4779.411,2023-01-05 08:59:59.999000+00:00,80319901.8543,30227,2303.345,38709435.6685,0
2023-01-05 09:00:00+00:00,16799.9,16806.0,16775.1,16800.6,7577.37,2023-01-05 09:59:59.999000+00:00,127225812.4336,40867,3746.225,62903281.4393,0
2023-01-05 10:00:00+00:00,16800.7,16829.0,16798.2,16816.4,6192.154,2023-01-05 10:59:59.999000+00:00,104126476.3074,32904,3295.127,55410001.9968,0
2023-01-05 11:00:00+00:00,16816.4,16830.0,16807.9,16827.0,4609.052,2023-01-05 11:59:59.999000+00:00,77524297.8555,26837,2503.57,42111862.5226,0
2023-01-05 12:00:00+00:00,16827.0,16827.0,16807.9,16813.6,4285.55,2023-01-05 12:59:59.999000+00:00,72070662.0873,25429,1853.707,31174716.3781,0
2023-01-05 13:00:00+00:00,16813.6,16821.1,16770.1,16771.1,14522.537,2023-01-05 13:59:59.999000+00:00,243872586.9374,65982,6730.286,113022634.0289,0
2023-01-05 14:00:00+00:00,16771.0,16829.0,16740.4,16822.6,26660.991,2023-01-05 14:59:59.999000+00:00,447516167.1308,107136,13963.62,234434163.7677,0
2023-01-05 15:00:00+00:00,16822.6,16872.8,16817.0,16836.6,23417.468,2023-01-05 15:59:59.999000+00:00,394518089.3059,100816,12278.989,206870694.6357,0
2023-01-05 16:00:00+00:00,16836.7,16856.8,16816.0,16833.0,8698.276,2023-01-05 16:59:59.999000+00:00,146413721.4157,41633,4025.056,67753530.1061,0
2023-01-05 17:00:00+00:00,16833.0,16839.8,16806.7,16806.8,5674.044,2023-01-05 17:59:59.999000+00:00,95435469.435,30258,2735.204,46006037.8142,0
2023-01-05 18:00:00+00:00,16806.8,16840.0,16794.0,16837.0,7502.341,2023-01-05 18:59:59.999000+00:00,126192967.7614,38955,3895.466,65527340.9089,0
2023-01-05 19:00:00+00:00,16837.0,16867.8,16821.0,16856.4,7314.816,2023-01-05 19:59:59.999000+00:00,123217321.8292,36508,4019.694,67712582.6344,0
2023-01-05 20:00:00+00:00,16856.3,16863.4,16839.4,16852.8,5329.164,2023-01-05 20:59:59.999000+00:00,89807121.892,28823,2497.639,42091795.8279,0
2023-01-05 21:00:00+00:00,16852.8,16857.8,16827.6,16840.0,5015.939,2023-01-05 21:59:59.999000+00:00,84473094.5075,27449,2409.951,40586468.3154,0
2023-01-05 22:00:00+00:00,16840.0,16848.6,16825.3,16829.9,2954.103,2023-01-05 22:59:59.999000+00:00,49743070.5572,18317,1310.019,22059137.8843,0
2023-01-05 23:00:00+00:00,16829.9,16838.4,16810.0,16823.8,5780.316,2023-01-05 23:59:59.999000+00:00,97244795.5162,29940,2872.721,48328897.7715,0
2023-01-06 00:00:00+00:00,16823.8,16865.0,16818.9,16852.1,7028.24,2023-01-06 00:59:59.999000+00:00,118375823.7686,30930,3808.689,64144204.7297,0
2023-01-06 01:00:00+00:00,16852.1,16854.7,16812.3,16818.1,4807.908,2023-01-06 01:59:59.999000+00:00,80942090.3292,24634,1907.766,32115480.1061,0
2023-01-06 02:00:00+00:00,16818.1,16831.2,16795.6,16828.8,6370.672,2023-01-06 02:59:59.999000+00:00,107112013.0515,32328,3083.133,51839664.2141,0
2023-01-06 03:00:00+00:00,16828.8,16834.2,16820.0,16825.1,2861.271,2023-01-06 03:59:59.999000+00:00,48149334.7675,18353,1482.257,24944062.7805,0
2023-01-06 04:00:00+00:00,16825.0,16828.0,16796.3,16814.3,6217.468,2023-01-06 04:59:59.999000+00:00,104515443.7155,29810,2666.953,44830539.0583,0
2023-01-06 05:00:00+00:00,16814.4,16814.4,16778.3,16801.4,6139.426,2023-01-06 05:59:59.999000+00:00,103122272.2634,29148,2407.24,40435893.3515,0
2023-01-06 06:00:00+00:00,16801.3,16807.3,16773.0,16779.1,5909.454,2023-01-06 06:59:59.999000+00:00,99216761.0102,31371,2820.494,47357111.6847,0
2023-01-06 07:00:00+00:00,16779.2,16796.5,16773.4,16785.6,5591.799,2023-01-06 07:59:59.999000+00:00,93850246.4901,27193,3083.232,51747449.1598,0
2023-01-06 08:00:00+00:00,16785.6,16805.3,16785.6,16792.8,4301.9,2023-01-06 08:59:59.999000+00:00,72255553.0251,21791,2432.519,40855003.3267,0
2023-01-06 09:00:00+00:00,16792.7,16792.8,16755.0,16781.2,10013.057,2023-01-06 09:59:59.999000+00:00,167944513.1327,46456,4686.134,78598161.9614,0
2023-01-06 10:00:00+00:00,16781.3,16796.8,16755.3,16760.2,6194.064,2023-01-06 10:59:59.999000+00:00,103924582.5658,29134,2817.526,47278284.5903,0
2023-01-06 11:00:00+00:00,16760.2,16764.1,16685.2,16731.4,23022.788,2023-01-06 11:59:59.999000+00:00,385196325.37674,97482,10194.444,170591154.9001,0
2023-01-06 12:00:00+00:00,16731.5,16742.6,16712.0,16724.4,9061.594,2023-01-06 12:59:59.999000+00:00,151577581.046,44586,4741.442,79314177.8253,0
2023-01-06 13:00:00+00:00,16724.3,16812.6,16664.8,16766.9,49100.158,2023-01-06 13:59:59.999000+00:00,822265879.0939,188647,25406.842,425547759.8799,0
2023-01-06 14:00:00+00:00,16766.9,16784.0,16715.0,16742.9,19659.166,2023-01-06 14:59:59.999000+00:00,329257133.4492,76476,9718.541,162778846.2369,0
2023-01-06 15:00:00+00:00,16743.0,16843.0,16743.0,16834.2,24472.004,2023-01-06 15:59:59.999000+00:00,411068343.5214,99618,13567.449,227901256.4795,0
2023-01-06 16:00:00+00:00,16834.1,16846.3,16801.6,16820.6,11461.978,2023-01-06 16:59:59.999000+00:00,192793446.6579,51225,5596.272,94130261.568,0
2023-01-06 17:00:00+00:00,16820.5,16836.8,16805.0,16814.9,5380.131,2023-01-06 17:59:59.999000+00:00,90478370.4059,28198,2579.609,43382676.9023,0
2023-01-06 18:00:00+00:00,16815.0,16858.6,16814.9,16841.5,11125.211,2023-01-06 18:59:59.999000+00:00,187368694.3529,47184,6142.547,103450828.2977,0
2023-01-06 19:00:00+00:00,16841.6,16960.0,16837.7,16932.6,30019.766,2023-01-06 19:59:59.999000+00:00,507583965.7612,117409,16840.433,284722521.8059,0
2023-01-06 20:00:00+00:00,16932.7,17030.0,16881.0,16888.7,41959.935,2023-01-06 20:59:59.999000+00:00,711695695.60693,169885,21055.643,357207628.78353,0
2023-01-06 21:00:00+00:00,16888.6,16943.4,16881.8,16922.9,11252.297,2023-01-06 21:59:59.999000+00:00,190316069.4864,51035,5835.536,98692665.7919,0
2023-01-06 22:00:00+00:00,16923.0,16958.9,16922.9,16948.8,6267.036,2023-01-06 22:59:59.999000+00:00,106171038.7529,35797,2906.568,49241794.4212,0
2023-01-06 23:00:00+00:00,16948.8,16974.4,16935.0,16943.8,8756.306,2023-01-06 23:59:59.999000+00:00,148473857.6384,41938,4528.318,76785352.8022,0
2023-01-07 00:00:00+00:00,16943.9,16970.0,16924.8,16970.0,6405.583,2023-01-07 00:59:59.999000+00:00,108536029.6418,31975,3224.396,54636718.3462,0
2023-01-07 01:00:00+00:00,16969.9,16973.6,16935.2,16941.1,4401.729,2023-01-07 01:59:59.999000+00:00,74627611.836,24919,1938.764,32869397.4965,0
2023-01-07 02:00:00+00:00,16941.1,16947.4,16927.9,16935.0,3939.415,2023-01-07 02:59:59.999000+00:00,66726612.0212,22215,1761.639,29838946.0909,0
2023-01-07 03:00:00+00:00,16934.9,16948.1,16929.5,16944.4,3297.321,2023-01-07 03:59:59.999000+00:00,55858235.2462,20996,1683.836,28524845.4493,0
2023-01-07 04:00:00+00:00,16944.3,16945.0,16928.0,16930.0,2526.168,2023-01-07 04:59:59.999000+00:00,42783833.1751,16299,1092.561,18503526.0986,0
2023-01-07 05:00:00+00:00,16930.0,16933.2,16925.2,16926.9,2107.052,2023-01-07 05:59:59.999000+00:00,35670950.1956,13676,1037.154,17558232.7096,0
2023-01-07 06:00:00+00:00,16926.8,16930.0,16915.8,16925.1,3410.9,2023-01-07 06:59:59.999000+00:00,57720155.3967,18803,1724.417,29180398.2497,0
2023-01-07 07:00:00+00:00,16925.1,16940.9,16925.1,16939.8,2512.011,2023-01-07 07:59:59.999000+00:00,42542163.7479,15851,1511.483,25596404.6248,0
2023-01-07 08:00:00+00:00,16939.8,16946.4,16920.6,16922.2,4131.389,2023-01-07 08:59:59.999000+00:00,69955857.7565,21062,1962.546,33233520.9019,0
2023-01-07 09:00:00+00:00,16922.1,16927.1,16915.3,16924.1,3136.234,2023-01-07 09:59:59.999000+00:00,53068924.169,17002,1705.17,28854100.4835,0
2023-01-07 10:00:00+00:00,16924.0,16924.1,16905.6,16917.1,2823.815,2023-01-07 10:59:59.999000+00:00,47763873.337,19129,1294.206,21890478.693,0
2023-01-07 11:00:00+00:00,16917.2,16920.0,16903.0,16912.3,3366.819,2023-01-07 11:59:59.999000+00:00,56940462.928,19944,1800.64,30453757.7538,0
2023-01-07 12:00:00+00:00,16912.3,16915.1,16902.0,16912.6,3263.207,2023-01-07 12:59:59.999000+00:00,55178581.5346,19475,1808.821,30586310.5719,0
2023-01-07 13:00:00+00:00,16912.5,16931.7,16906.5,16911.9,4573.774,2023-01-07 13:59:59.999000+00:00,77388087.8972,25134,2418.258,40917515.0173,0
2023-01-07 14:00:00+00:00,16911.9,16943.2,16900.1,16931.7,5990.949,2023-01-07 14:59:59.999000+00:00,101369759.5285,31333,3408.985,57688091.4774,0
2023-01-07 15:00:00+00:00,16931.8,16944.0,16928.9,16934.5,2901.621,2023-01-07 15:59:59.999000+00:00,49137890.3264,18020,1643.126,27825939.4878,0
2023-01-07 16:00:00+00:00,16934.5,16934.5,16910.4,16916.4,3508.278,2023-01-07 16:59:59.999000+00:00,59362091.6772,20989,1636.651,27691665.2125,0
