ts,open,high,low,close,volume,quote_volume,num_trades,taker_buy_base,taker_buy_quote,log_ret_1h,premium_close,fundingRate,markPrice,buyVol,sellVol,buySellRatio,taker_imbalance,sumOpenInterest,sumOpenInterestValue
2023-01-02 16:00:00+00:00,16729.2,16732.9,16704.0,16704.1,6548.028,109495870.2904,30690,2533.872,42370692.8629,-0.0015014972925602166,-0.00052841,,,,,,,,
2023-01-02 17:00:00+00:00,16704.1,16716.5,16702.6,16710.1,4115.314,68756317.93,21280,1945.752,32509575.4269,0.00035912875750376827,-0.00039209,,,,,,,,
2023-01-02 18:00:00+00:00,16710.0,16725.8,16703.9,16718.3,3188.873,53293242.1732,19523,1846.652,30862647.4495,0.0004906008163398923,-0.00039957,,,,,,,,
2023-01-02 19:00:00+00:00,16718.3,16732.1,16711.1,16730.5,2697.782,45109236.6566,17084,1520.321,25421632.6812,0.000729473137512926,-0.00040769,,,,,,,,
2023-01-02 20:00:00+00:00,16730.5,16732.0,16702.7,16722.8,3836.094,64133889.6068,20797,1855.721,31023657.661,-0.0004603432328647017,-0.00027834,,,,,,,,
2023-01-02 21:00:00+00:00,16722.7,16799.0,16715.0,16751.9,9106.205,152574036.1134,40570,5750.746,96361074.8372,0.0017386269230410534,-0.00045568,,,,,,,,
2023-01-02 22:00:00+00:00,16751.9,16755.7,16685.1,16694.6,10723.212,179269255.7086,55876,4623.017,77282965.747,-0.003426370834532122,-0.00023166,,,,,,,,
2023-01-02 23:00:00+00:00,16694.6,16717.4,16650.0,16666.0,11556.583,192850515.1083,54506,4730.595,78957950.6616,-0.001714597879331592,-0.00045851,,,,,,,,
2023-01-03 00:00:00+00:00,16665.9,16699.7,16639.5,16689.1,8954.36,149294774.8259,42606,4720.465,78712328.97,0.0013850957540579856,-0.00047917,,,,,,,,
2023-01-03 01:00:00+00:00,16689.0,16689.1,16645.5,16670.5,6321.721,105337309.9633,33781,2886.846,48101025.0376,-0.0011151213999820442,-0.00044278,,,,,,,,
2023-01-03 02:00:00+00:00,16670.4,16680.0,16665.2,16666.5,2974.963,49603015.2198,18037,1498.826,24991064.9957,-0.0002399736040548106,-0.0005025,,,,,,,,
2023-01-03 03:00:00+00:00,16666.5,16694.0,16661.5,16684.5,3801.419,63403651.4116,20382,2180.64,36371097.845,0.0010794280080208551,-0.00045223,,,,,,,,
2023-01-03 04:00:00+00:00,16684.4,16691.2,16675.2,16678.0,2331.004,38888347.7257,15680,1038.926,17333069.3787,-0.0003896590532637134,-0.00046338,,,,,,,,
2023-01-03 05:00:00+00:00,16677.9,16721.9,16677.7,16720.0,5682.914,94910769.0811,31130,3259.213,54433208.6919,0.0025151219917614043,-0.0002623,,,,,,,,
2023-01-03 06:00:00+00:00,16720.0,16774.0,16717.7,16719.8,14948.156,250239726.0413,62902,7835.124,131169561.641,-1.1961794029957673e-05,-0.0005609,,,,,,,,
2023-01-03 07:00:00+00:00,16719.8,16726.4,16700.6,16723.1,6435.281,107564452.5726,30882,3113.97,52049777.6707,0.00019735130689646496,-0.00049318,,,,,,,,
2023-01-03 08:00:00+00:00,16723.1,16728.9,16691.7,16710.0,6822.343,113987676.313,35140,2772.98,46330165.7302,-0.0007836545621184854,-0.00028801,,,,,,,,
2023-01-03 09:00:00+00:00,16710.1,16750.5,16710.0,16732.9,6532.91,109311376.1019,32718,3569.06,59718058.5334,0.0013694986726093816,-0.0005147,,,,,,,,
2023-01-03 10:00:00+00:00,16732.9,16740.9,16716.0,16718.3,4774.934,79882695.9847,24705,2353.549,39374468.5348,-0.0008729134337226441,-0.00042568,,,,,,,,
2023-01-03 11:00:00+00:00,16718.2,16729.8,16703.0,16714.2,3878.215,64836587.0921,22540,1886.745,31542594.1702,-0.0002452703220239272,-0.00047527,,,,,,,,
2023-01-03 12:00:00+00:00,16714.2,16721.2,16695.7,16703.7,6066.134,101358402.0874,30552,2617.247,43734645.7833,-0.0006284057553305189,-0.0005081,,,,,,,,
2023-01-03 13:00:00+00:00,16703.8,16732.2,16703.7,16718.1,5633.08,94175339.3335,31127,2789.927,46643277.0217,0.0008617130669836826,-0.00047604,,,,,,,,
2023-01-03 14:00:00+00:00,16718.2,16764.9,16633.0,16653.1,33040.987,551987876.2866,127486,15374.287,256948646.4829,-0.003895579553676143,-0.00064569,,,,,,,,
2023-01-03 15:00:00+00:00,16653.1,16674.9,16610.0,16670.8,29071.069,483862203.3724,119901,14193.113,236252201.4459,0.0010623007309771282,-0.00034333,,,,,,,,
2023-01-03 16:00:00+00:00,16670.9,16680.1,16606.0,16617.3,14840.489,246975825.5464,69448,7253.841,120722956.1995,-0.0032143646566868966,-0.00047457,3.322e-05,,,,,,,
2023-01-03 17:00:00+00:00,16617.3,16637.0,16600.3,16626.0,9304.479,154632825.9705,46488,4614.001,76683064.1101,0.0005234137524627869,-0.00033932,,,,,,,,
2023-01-03 18:00:00+00:00,16626.1,16645.8,16621.2,16637.7,5468.815,90971698.4613,29859,2915.967,48506856.691,0.0007034695768961541,-0.00043894,,,,,,,,
2023-01-03 19:00:00+00:00,16637.6,16652.0,16615.1,16637.7,5505.693,91574306.283,30699,2983.637,49628269.4923,0.0,-0.00043658,,,,,,,,
2023-01-03 20:00:00+00:00,16637.6,16665.8,16636.0,16656.1,6661.503,110930494.2326,34302,3442.54,57326069.365,0.00110531101125666,-0.00036725,,,,,,,,
2023-01-03 21:00:00+00:00,16656.0,16665.7,16652.4,16658.8,3880.582,64648543.8479,20777,1809.245,30140991.4098,0.00016208963592312386,-0.00039582,,,,,,,,
2023-01-03 22:00:00+00:00,16658.8,16673.0,16642.9,16670.1,4068.634,67764191.9832,24066,1949.911,32479064.2966,0.0006780902119771781,-0.00044329,,,,,,,,
2023-01-03 23:00:00+00:00,16670.2,16688.2,16660.2,16667.2,6070.52,101226619.7766,31605,3190.258,53200554.8932,-0.00017397929690154967,-0.0003826,,,,,,,,
2023-01-04 00:00:00+00:00,16667.3,16668.4,16645.7,16655.6,4299.783,71632931.5337,24459,1989.55,33144093.9357,-0.0006962200336442237,-0.00039869,6.489e-05,,,,,,,
2023-01-04 01:00:00+00:00,16655.6,16730.0,16652.3,16696.1,14283.553,238573399.2723,67570,7817.667,130570555.3563,0.002428663001111886,-0.00041898,,,,,,,,
2023-01-04 02:00:00+00:00,16696.1,16749.8,16695.5,16729.0,10777.263,180263848.2345,52129,6005.731,100454501.8681,0.001968581133628078,-0.00039157,,,,,,,,
2023-01-04 03:00:00+00:00,16729.1,16870.0,16729.0,16855.9,40719.495,684601580.6861,162742,22463.658,377682718.7828,0.007557003529546691,-0.00034049,,,,,,,,
2023-01-04 04:00:00+00:00,16855.9,16904.4,16841.0,16852.4,20900.843,352553580.5223,94418,9611.295,162142676.8469,-0.00020766398854732415,-0.00059819,,,,,,,,
2023-01-04 05:00:00+00:00,16852.5,16856.5,16832.3,16848.3,7856.39,132319429.502,39749,3753.247,63212924.6359,-0.00024331838924673832,-0.00056981,,,,,,,,
2023-01-04 06:00:00+00:00,16848.3,16872.9,16842.2,16872.9,6521.234,109911193.9495,35791,3383.398,57027897.1039,0.0014590230694011552,-0.0003069,,,,,,,,
2023-01-04 07:00:00+00:00,16872.8,16885.4,16841.1,16862.5,9605.247,161938450.2652,47207,4477.001,75481167.7664,-0.0006165630364236563,-0.0004575,,,,,,,,
2023-01-04 08:00:00+00:00,16862.5,16913.6,16826.7,16857.1,18658.974,314663687.3972,81848,10080.351,170023834.7582,-0.0003202884996351685,-0.00039568,,,,,,,,
2023-01-04 09:00:00+00:00,16857.1,16860.4,16824.5,16838.9,6614.273,111422782.5021,36026,3171.783,53432239.3328,-0.0010802470186277446,-0.00035932,,,,,,,,
2023-01-04 10:00:00+00:00,16838.9,16840.9,16826.1,16838.0,4847.863,81608332.7299,28367,2276.908,38330039.7279,-5.344910013782567e-05,-0.00048855,,,,,,,,
2023-01-04 11:00:00+00:00,16837.9,16847.4,16826.2,16826.8,4561.085,76804037.7673,27030,2087.029,35144946.6957,-0.0006653834517500457,-0.00058817,,,,,,,,
2023-01-04 12:00:00+00:00,16826.7,16838.7,16800.1,16808.0,10884.695,183072436.173,49883,5390.094,90661599.8661,-0.0011178899210229076,-0.00032095,,,,,,,,
2023-01-04 13:00:00+00:00,16808.0,16829.8,16804.3,16820.1,5583.459,93905522.4757,29839,2874.403,48342329.0798,0.0007196362876396023,-0.00051345,,,,,,,,
2023-01-04 14:00:00+00:00,16820.2,16852.1,16789.0,16821.0,15888.621,267207662.5609,79532,8267.843,139058512.8515,5.350597930586787e-05,-0.00059141,,,,,,,,
2023-01-04 15:00:00+00:00,16820.9,16850.4,16759.3,16846.5,28117.369,472450669.6557,125543,14079.782,236601582.8921,0.0015148142794174646,-0.00040103,,,,,,,,
2023-01-04 16:00:00+00:00,16846.5,16890.8,16824.3,16850.7,18406.97,310315960.8109,83936,9406.534,158587743.3011,0.00024927887312742314,-0.00048748,,,,,,,,
2023-01-04 17:00:00+00:00,16850.8,16945.6,16841.8,16885.4,20882.503,352866979.3451,93654,11419.591,192977325.9465,0.002057144260128041,-0.00059712,,,,,,,,
2023-01-04 18:00:00+00:00,16885.4,16980.0,16864.0,16942.0,23539.176,398557259.03093,109565,12275.41,207850418.90343,0.003346402787041569,-6.421e-05,,,,,,,,
2023-01-04 19:00:00+00:00,16941.9,16984.6,16777.7,16835.9,46623.188,786218899.3895,190231,21846.176,368374307.1059,-0.006282234771799011,-0.00022048,,,,,,,,
2023-01-04 20:00:00+00:00,16835.9,16844.2,16766.0,16801.2,14545.323,244456776.9945,67250,6891.909,115851030.7274,-0.002063198807817912,-0.00024951,,,,,,,,
2023-01-04 21:00:00+00:00,16801.1,16820.4,16789.1,16819.4,5258.686,88384808.9543,30161,2831.815,47595539.2893,0.0010826696595422902,-0.0002678,,,,,,,,
2023-01-04 22:00:00+00:00,16819.3,16837.2,16808.5,16818.7,3870.981,65117551.7263,24206,2015.495,33906924.0183,-4.1619473163834186e-05,-0.00054166,,,,,,,,
2023-01-04 23:00:00+00:00,16818.7,16860.9,16807.3,16842.1,6500.864,109479020.3103,37175,3336.455,56188560.3235,0.0013903415111613526,-0.00044398,,,,,,,,
2023-01-05 00:00:00+00:00,16842.2,16869.0,16817.4,16819.9,8299.923,139832119.1817,39932,3770.869,63538127.7888,-0.001318994903364512,-0.00061667,,,,,,,,
2023-01-05 01:00:00+00:00,16819.8,16842.5,16800.0,16825.0,5989.228,100741746.4031,33424,2768.646,46577777.2286,0.0003031663068728818,-0.0005457,,,,,,,,
2023-01-05 02:00:00+00:00,16825.0,16836.6,16816.9,16827.9,2381.822,40076079.1499,19303,1315.661,22137241.6892,0.00017234770300333935,-0.00054785,,,,,,,,
2023-01-05 03:00:00+00:00,16827.9,16828.3,16810.3,16819.0,2848.03,47900695.4963,20769,1287.542,21655741.3083,-0.0005290234884984812,-0.00044756,,,,,,,,
2023-01-05 04:00:00+00:00,16819.0,16834.7,16815.0,16829.1,2549.775,42900784.775,17914,1503.51,25297735.5634,0.0006003310917002125,-0.00050644,,,,,,,,
2023-01-05 05:00:00+00:00,16829.0,16840.7,16829.0,16836.1,2410.192,40575915.9306,17443,1174.777,19777614.3558,0.00041585970681268236,-0.00042128,,,,,,,,
2023-01-05 06:00:00+00:00,16836.2,16836.2,16804.4,16810.5,4590.842,77201945.0988,26094,2264.221,38074192.4679,-0.001521699365753193,-0.00042225,,,,,,,,
2023-01-05 07:00:00+00:00,16810.4,16816.7,16782.4,16816.1,6986.003,117371448.8905,35855,3305.594,55538548.2815,0.00033306965626955787,-0.00033566,,,,,,,,
2023-01-05 08:00:00+00:00,16816.1,16822.0,16786.5,16799.9,4779.411,80319901.8543,30227,2303.345,38709435.6685,-0.0009638268237797121,-0.00048599,,,,,,,,
2023-01-05 09:00:00+00:00,16799.9,16806.0,16775.1,16800.6,7577.37,127225812.4336,40867,3746.225,62903281.4393,4.1666046641353205e-05,-0.00031031,,,,,,,,
2023-01-05 10:00:00+00:00,16800.7,16829.0,16798.2,16816.4,6192.154,104126476.3074,32904,3295.127,55410001.9968,0.0009400006641531178,-0.00062808,,,,,,,,
2023-01-05 11:00:00+00:00,16816.4,16830.0,16807.9,16827.0,4609.052,77524297.8555,26837,2503.57,42111862.5226,0.0006301384729692217,-0.0003073,,,,,,,,
2023-01-05 12:00:00+00:00,16827.0,16827.0,16807.9,16813.6,4285.55,72070662.0873,25429,1853.707,31174716.3781,-0.0007966564632440054,-0.00048104,,,,,,,,
2023-01-05 13:00:00+00:00,16813.6,16821.1,16770.1,16771.1,14522.537,243872586.9374,65982,6730.286,113022634.0289,-0.0025309157256874215,-0.00051398,,,,,,,,
2023-01-05 14:00:00+00:00,16771.0,16829.0,16740.4,16822.6,26660.991,447516167.1308,107136,13963.62,234434163.7677,0.0030660534769655357,-0.00047153,,,,,,,,
2023-01-05 15:00:00+00:00,16822.6,16872.8,16817.0,16836.6,23417.468,394518089.3059,100816,12278.989,206870694.6357,0.0008318677097101101,-0.000373,,,,,,,,
2023-01-05 16:00:00+00:00,16836.7,16856.8,16816.0,16833.0,8698.276,146413721.4157,41633,4025.056,67753530.1061,-0.00021384275510882844,-0.00035312,7.264e-05,,,,,,,
2023-01-05 17:00:00+00:00,16833.0,16839.8,16806.7,16806.8,5674.044,95435469.435,30258,2735.204,46006037.8142,-0.0015576790169706811,-0.00073123,,,,,,,,
2023-01-05 18:00:00+00:00,16806.8,16840.0,16794.0,16837.0,7502.341,126192967.7614,38955,3895.466,65527340.9089,0.0017952792556883423,-0.00028234,,,,,,,,
2023-01-05 19:00:00+00:00,16837.0,16867.8,16821.0,16856.4,7314.816,123217321.8292,36508,4019.694,67712582.6344,0.001151560967064924,-0.00049371,,,,,,,,
2023-01-05 20:00:00+00:00,16856.3,16863.4,16839.4,16852.8,5329.164,89807121.892,28823,2497.639,42091795.8279,-0.00021359154258604462,-0.00032076,,,,,,,,
2023-01-05 21:00:00+00:00,16852.8,16857.8,16827.6,16840.0,5015.939,84473094.5075,27449,2409.951,40586468.3154,-0.0007598062859610621,-0.00043718,,,,,,,,
2023-01-05 22:00:00+00:00,16840.0,16848.6,16825.3,16829.9,2954.103,49743070.5572,18317,1310.019,22059137.8843,-0.0005999423997646858,-0.00054428,,,,,,,,
2023-01-05 23:00:00+00:00,16829.9,16838.4,16810.0,16823.8,5780.316,97244795.5162,29940,2872.721,48328897.7715,-0.00036251586404034697,-0.00038014,,,,,,,,
2023-01-06 00:00:00+00:00,16823.8,16865.0,16818.9,16852.1,7028.24,118375823.7686,30930,3808.689,64144204.7297,0.0016807275625563278,-0.00040784,,,,,,,,
2023-01-06 01:00:00+00:00,16852.1,16854.7,16812.3,16818.1,4807.908,80942090.3292,24634,1907.766,32115480.1061,-0.0020195907096756116,-0.0005698,,,,,,,,
2023-01-06 02:00:00+00:00,16818.1,16831.2,16795.6,16828.8,6370.672,107112013.0515,32328,3083.133,51839664.2141,0.0006360170096328943,-0.00045501,,,,,,,,
2023-01-06 03:00:00+00:00,16828.8,16834.2,16820.0,16825.1,2861.271,48149334.7675,18353,1482.257,24944062.7805,-0.00021988536335548758,-0.00041116,,,,,,,,
2023-01-06 04:00:00+00:00,16825.0,16828.0,16796.3,16814.3,6217.468,104515443.7155,29810,2666.953,44830539.0583,-0.000642104221304507,-0.00047969,,,,,,,,
2023-01-06 05:00:00+00:00,16814.4,16814.4,16778.3,16801.4,6139.426,103122272.2634,29148,2407.24,40435893.3515,-0.000767498557710411,-0.0004554,,,,,,,,
2023-01-06 06:00:00+00:00,16801.3,16807.3,16773.0,16779.1,5909.454,99216761.0102,31371,2820.494,47357111.6847,-0.0013281519499770411,-0.00044963,,,,,,,,
2023-01-06 07:00:00+00:00,16779.2,16796.5,16773.4,16785.6,5591.799,93850246.4901,27193,3083.232,51747449.1598,0.00038731167454209015,-0.00044172,,,,,,,,
2023-01-06 08:00:00+00:00,16785.6,16805.3,16785.6,16792.8,4301.9,72255553.0251,21791,2432.519,40855003.3267,0.00042884712257595936,-0.00052945,,,,,,,,
2023-01-06 09:00:00+00:00,16792.7,16792.8,16755.0,16781.2,10013.057,167944513.1327,46456,4686.134,78598161.9614,-0.0006910109287883159,-0.00031646,,,,,,,,
2023-01-06 10:00:00+00:00,16781.3,16796.8,16755.3,16760.2,6194.064,103924582.5658,29134,2817.526,47278284.5903,-0.001252184031908854,-0.00050346,,,,,,,,
2023-01-06 11:00:00+00:00,16760.2,16764.1,16685.2,16731.4,23022.788,385196325.37674,97482,10194.444,170591154.9001,-0.0017198346510056695,-0.00043761,,,,,,,,
2023-01-06 12:00:00+00:00,16731.5,16742.6,16712.0,16724.4,9061.594,151577581.046,44586,4741.442,79314177.8253,-0.0004184625746290749,-0.00043,,,,,,,,
2023-01-06 13:00:00+00:00,16724.3,16812.6,16664.8,16766.9,49100.158,822265879.0939,188647,25406.842,425547759.8799,0.002537973910417435,-0.00051609,,,,,,,,
2023-01-06 14:00:00+00:00,16766.9,16784.0,16715.0,16742.9,19659.166,329257133.4492,76476,9718.541,162778846.2369,-0.0014324170304593764,-0.00045247,,,,,,,,
2023-01-06 15:00:00+00:00,16743.0,16843.0,16743.0,16834.2,24472.004,411068343.5214,99618,13567.449,227901256.4795,0.0054382436251199096,-0.00041091,,,,,,,,
2023-01-06 16:00:00+00:00,16834.1,16846.3,16801.6,16820.6,11461.978,192793446.6579,51225,5596.272,94130261.568,-0.0008082057085641026,-0.00046749,8.658e-05,,,,,,,
2023-01-06 17:00:00+00:00,16820.5,16836.8,16805.0,16814.9,5380.131,90478370.4059,28198,2579.609,43382676.9023,-0.0003389276243588313,-0.00040326,,,,,,,,
2023-01-06 18:00:00+00:00,16815.0,16858.6,16814.9,16841.5,11125.211,187368694.3529,47184,6142.547,103450828.2977,0.001580680378081567,-0.00052285,,,,,,,,
2023-01-06 19:00:00+00:00,16841.6,16960.0,16837.7,16932.6,30019.766,507583965.7612,117409,16840.433,284722521.8059,0.005394679410368752,-0.00035361,,,,,,,,
2023-01-06 20:00:00+00:00,16932.7,17030.0,16881.0,16888.7,41959.935,711695695.60693,169885,21055.643,357207628.78353,-0.0025959986549448644,-0.00044459,,,,,,,,
2023-01-06 21:00:00+00:00,16888.6,16943.4,16881.8,16922.9,11252.297,190316069.4864,51035,5835.536,98692665.7919,0.002022975053733944,-0.00038196,,,,,,,,
2023-01-06 22:00:00+00:00,16923.0,16958.9,16922.9,16948.8,6267.036,106171038.7529,35797,2906.568,49241794.4212,0.001529300569373504,-0.00058379,,,,,,,,
2023-01-06 23:00:00+00:00,16948.8,16974.4,16935.0,16943.8,8756.306,148473857.6384,41938,4528.318,76785352.8022,-0.00029504965899818103,-0.00041878,,,,,,,,
2023-01-07 00:00:00+00:00,16943.9,16970.0,16924.8,16970.0,6405.583,108536029.6418,31975,3224.396,54636718.3462,0.001545094045038553,-0.00045837,,,,,,,,
2023-01-07 01:00:00+00:00,16969.9,16973.6,16935.2,16941.1,4401.729,74627611.836,24919,1938.764,32869397.4965,-0.0017044570654825009,-0.00057614,,,,,,,,
2023-01-07 02:00:00+00:00,16941.1,16947.4,16927.9,16935.0,3939.415,66726612.0212,22215,1761.639,29838946.0909,-0.0003601359109186575,-0.00054244,,,,,,,,
2023-01-07 03:00:00+00:00,16934.9,16948.1,16929.5,16944.4,3297.321,55858235.2462,20996,1683.836,28524845.4493,0.000554909487252786,-0.00047526,,,,,,,,
2023-01-07 04:00:00+00:00,16944.3,16945.0,16928.0,16930.0,2526.168,42783833.1751,16299,1092.561,18503526.0986,-0.0008501996119427702,-0.00045811,,,,,,,,
2023-01-07 05:00:00+00:00,16930.0,16933.2,16925.2,16926.9,2107.052,35670950.1956,13676,1037.154,17558232.7096,-0.00018312367692630005,-0.00053192,,,,,,,,
2023-01-07 06:00:00+00:00,16926.8,16930.0,16915.8,16925.1,3410.9,57720155.3967,18803,1724.417,29180398.2497,-0.00010634526773678488,-0.00054049,,,,,,,,
2023-01-07 07:00:00+00:00,16925.1,16940.9,16925.1,16939.8,2512.011,42542163.7479,15851,1511.483,25596404.6248,0.0008681555783880412,-0.00048191,,,,,,,,
2023-01-07 08:00:00+00:00,16939.8,16946.4,16920.6,16922.2,4131.389,69955857.7565,21062,1962.546,33233520.9019,-0.0010395134123708516,-0.00049367,,,,,,,,
2023-01-07 09:00:00+00:00,16922.1,16927.1,16915.3,16924.1,3136.234,53068924.169,17002,1705.17,28854100.4835,0.00011227224257837065,-0.00033435,,,,,,,,
