unique_id,ds,y,premium_chg,fundingRate,vol_chg,trades_chg,taker_buy_share,rv_24,hour_sin,hour_cos,dow_sin,dow_cos,fundingRate_missing,taker_buy_share_missing
BTCUSDT,2025-05-14 12:00:00,0.0004483929613936,-7.573999999999998e-05,7.542e-05,-0.0466725951097952,-0.0490217870601128,0.4768870304708836,0.0026542632187081,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.2225209339563143,0,0
BTCUSDT,2025-05-14 13:00:00,-0.0003492673359417,9.373e-05,7.542e-05,1.027371706074156,0.8744893462834291,0.4486577902796319,0.002655520020174,-0.2588190451025208,-0.9659258262890684,0.9749279121818236,-0.2225209339563143,0,0
BTCUSDT,2025-05-14 14:00:00,-0.0067300853069127,-4.165000000000001e-05,7.542e-05,0.0652957701465126,0.1923946080462268,0.4816680237819925,0.002812364209653,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.2225209339563143,0,0
BTCUSDT,2025-05-14 15:00:00,0.0023679346223755,-0.00022306,7.542e-05,-0.5731598956559427,-0.4768414964984018,0.4607585641571083,0.0026819116596723,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.2225209339563143,0,0
BTCUSDT,2025-05-14 16:00:00,-0.0013792425252106,0.00021501,7.542e-05,-0.4351915469532024,-0.2488493618425398,0.4040855019902492,0.0026922190870114,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.2225209339563143,0,0
BTCUSDT,2025-05-14 17:00:00,-0.0010710465030978,3.095000000000002e-05,7.542e-05,0.448773337122315,0.1816363926248563,0.5207826394040143,0.002450862521686,-0.9659258262890684,-0.2588190451025206,0.9749279121818236,-0.2225209339563143,0,0
BTCUSDT,2025-05-14 18:00:00,0.0025768982828413,-8.323e-05,7.542e-05,-0.6721286458934941,-0.5373802325349821,0.565960092295862,0.0025105380501151,-1.0,-1.8369701987210292e-16,0.9749279121818236,-0.2225209339563143,0,0
BTCUSDT,2025-05-14 19:00:00,-0.0018940462206593,-1.005e-05,7.542e-05,-0.188975103356741,-0.1997598374281572,0.5314713977259581,0.0023453774336045,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.2225209339563143,0,0
BTCUSDT,2025-05-14 20:00:00,0.0021433519345297,-5.2870000000000055e-05,7.542e-05,-0.5733714321320846,-0.4934878254469836,0.518494029326589,0.0023818464039761,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143,0,0
BTCUSDT,2025-05-14 21:00:00,0.0009367564577598,5.719000000000004e-05,7.542e-05,-0.4454639330519434,-0.1202763438495946,0.525163371303447,0.0023717070073467,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.2225209339563143,0,0
BTCUSDT,2025-05-14 22:00:00,-0.001338768455886,-2.5559999999999992e-05,7.542e-05,0.1253251164660236,0.1012552028031699,0.4884026908456123,0.0023524248750989,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.2225209339563143,0,0
BTCUSDT,2025-05-14 23:00:00,-5.799432429398621e-06,3.287e-05,7.542e-05,0.19671441856116,0.0586466203996227,0.51772050782459,0.0023526001089538,-0.2588190451025215,0.965925826289068,0.9749279121818236,-0.2225209339563143,0,0
BTCUSDT,2025-05-15 00:00:00,0.0027789043293164,-4.999999999999997e-05,2.978e-05,0.6537169071076434,0.4633109949042655,0.5117041273126549,0.0023955207835222,0.0,1.0,0.4338837391175582,-0.900968867902419,0,0
BTCUSDT,2025-05-15 01:00:00,-0.0074185780616247,-1.3100000000000047e-05,2.978e-05,0.539854398028849,0.3911428631066656,0.3420767331043814,0.0028137126498651,0.2588190451025207,0.9659258262890684,0.4338837391175582,-0.900968867902419,0,0
BTCUSDT,2025-05-15 02:00:00,9.613129794772136e-05,5.0000000000028334e-08,2.978e-05,-0.5444693105018921,-0.2597825533588782,0.4808463672105845,0.0028144760686424,0.4999999999999999,0.8660254037844387,0.4338837391175582,-0.900968867902419,0,0
BTCUSDT,2025-05-15 03:00:00,-0.002751645916506,9.467999999999998e-05,2.978e-05,0.3184731820043556,0.0720895081010528,0.547995586530363,0.0028543327841801,0.7071067811865475,0.7071067811865476,0.4338837391175582,-0.900968867902419,0,0
BTCUSDT,2025-05-15 04:00:00,0.0014798292092255,8.257000000000002e-05,2.978e-05,-0.4186568617050064,-0.1486743976681737,0.5940692240447277,0.0028534281965639,0.8660254037844386,0.5000000000000001,0.4338837391175582,-0.900968867902419,0,0
BTCUSDT,2025-05-15 05:00:00,-0.005191454648795,-0.00015161,2.978e-05,0.6907206291897481,0.3652190545303426,0.4279717977324913,0.0029908465905286,0.9659258262890684,0.2588190451025207,0.4338837391175582,-0.900968867902419,0,0
BTCUSDT,2025-05-15 06:00:00,-0.001120581959336,4.051e-05,2.978e-05,-0.0041012256888688,0.0780396493816972,0.4996142477557166,0.002987840455719,1.0,6.123233995736766e-17,0.4338837391175582,-0.900968867902419,0,0
BTCUSDT,2025-05-15 07:00:00,-0.0046787232269842,1.650000000000013e-06,2.978e-05,0.3886523699996562,0.34800196402138,0.4594127269057716,0.003100756811812,0.9659258262890684,-0.2588190451025206,0.4338837391175582,-0.900968867902419,0,0
BTCUSDT,2025-05-15 08:00:00,0.0047188355218477,-0.0001479,2.978e-05,-0.2280305988150992,-0.3436811089754563,0.6156846516124835,0.0031669420675121,0.8660254037844387,-0.4999999999999998,0.4338837391175582,-0.900968867902419,0,0
BTCUSDT,2025-05-15 09:00:00,-0.0042697252587142,0.00019261,2.978e-05,0.1901049929321558,0.209753824123462,0.4377219306032653,0.0031898934347217,0.7071067811865476,-0.7071067811865475,0.4338837391175582,-0.900968867902419,0,0
BTCUSDT,2025-05-15 10:00:00,-0.0001650761712355,-0.0001540799999999,2.978e-05,-0.7293624337871911,-0.4023469312392453,0.4774475419514294,0.0031345934455647,0.4999999999999999,-0.8660254037844387,0.4338837391175582,-0.900968867902419,0,0
BTCUSDT,2025-05-15 11:00:00,0.0056100620389294,0.0001668299999999,2.978e-05,0.5712937974288135,0.3381919466511487,0.6001567556219974,0.0033411367407219,0.258819045102521,-0.9659258262890682,0.4338837391175582,-0.900968867902419,0,0
BTCUSDT,2025-05-15 12:00:00,0.0017378692829677,-0.00016532,2.978e-05,0.2133360456510526,0.2994364917027514,0.50261428517136,0.0033695401159306,1.2246467991473532e-16,-1.0,0.4338837391175582,-0.900968867902419,0,0
BTCUSDT,2025-05-15 13:00:00,-0.0040907528451423,0.00034185,2.978e-05,0.3095235790035708,0.2658388438701156,0.4552471959596931,0.0034441321953005,-0.2588190451025208,-0.9659258262890684,0.4338837391175582,-0.900968867902419,0,0
BTCUSDT,2025-05-15 14:00:00,-0.0015958691167199,-0.0001675399999999,2.978e-05,0.1548720817696516,0.1997227591854677,0.4600480164470426,0.0032069007641213,-0.4999999999999997,-0.8660254037844388,0.4338837391175582,-0.900968867902419,0,0
BTCUSDT,2025-05-15 15:00:00,0.0124714499940346,-0.0001571799999999,2.978e-05,-0.0147218873218406,-0.1312975284288047,0.5400730703653307,0.0041323684408797,-0.7071067811865471,-0.7071067811865479,0.4338837391175582,-0.900968867902419,0,0
BTCUSDT,2025-05-15 16:00:00,0.005677999082529,0.0001146999999999,1.439e-05,-0.1848806858632095,-0.1690818788699974,0.5427335707865777,0.0042856935107936,-0.8660254037844384,-0.5000000000000004,0.4338837391175582,-0.900968867902419,0,0
BTCUSDT,2025-05-15 17:00:00,0.0013363078114778,0.0001683,1.439e-05,-0.1637630326097117,-0.1410692157174562,0.5095208719109933,0.0042829893241166,-0.9659258262890684,-0.2588190451025206,0.4338837391175582,-0.900968867902419,0,0
BTCUSDT,2025-05-15 18:00:00,-0.0125795494632665,-0.00028285,1.439e-05,0.16606963169151,0.1774880466407111,0.438888286978464,0.0049906045123281,-1.0,-1.8369701987210292e-16,0.4338837391175582,-0.900968867902419,0,0
BTCUSDT,2025-05-15 19:00:00,0.0045551522441265,2.7070000000000024e-05,1.439e-05,-0.3597289417314329,-0.2383682417812114,0.5255619399819401,0.0050760747313997,-0.9659258262890684,0.2588190451025203,0.4338837391175582,-0.900968867902419,0,0
BTCUSDT,2025-05-15 20:00:00,0.0026442358024247,-9.138000000000006e-05,1.439e-05,-0.4639195652240175,-0.4479117983554221,0.4793013077480182,0.0050865864535683,-0.8660254037844386,0.5000000000000001,0.4338837391175582,-0.900968867902419,0,0
BTCUSDT,2025-05-15 21:00:00,-0.0013435215832497,0.00021653,1.439e-05,-0.3031610287209663,-0.3076538197389968,0.512295096334757,0.0050886797197107,-0.7071067811865477,0.7071067811865474,0.4338837391175582,-0.900968867902419,0,0
BTCUSDT,2025-05-15 22:00:00,0.0020242726016554,-0.0001513099999999,1.439e-05,0.7673264388050978,0.4313305010419572,0.5175744420911381,0.005100623680691,-0.5000000000000004,0.8660254037844384,0.4338837391175582,-0.900968867902419,0,0
BTCUSDT,2025-05-15 23:00:00,0.0025496610967508,0.00023066,1.439e-05,-0.5400525520479569,-0.1294128530394278,0.497526195686407,0.0051271741876578,-0.2588190451025215,0.965925826289068,0.4338837391175582,-0.900968867902419,0,0
BTCUSDT,2025-05-16 00:00:00,-4.338928140690257e-05,-0.00013706,1.439e-05,-0.0897196788164702,-0.0548173143987877,0.4715802831796016,0.0050954023830527,0.0,1.0,-0.433883739117558,-0.9009688679024191,0,0
BTCUSDT,2025-05-16 01:00:00,0.0028144716798035,9.802e-05,1.439e-05,0.4082684975024264,0.1370538937149437,0.5487348034726707,0.0048721509222113,0.2588190451025207,0.9659258262890684,-0.433883739117558,-0.9009688679024191,0,0
BTCUSDT,2025-05-16 02:00:00,0.0015353252658982,0.00011971,1.439e-05,0.2618863891570751,0.1894845612615192,0.5593332348322213,0.0048769496908244,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,0
BTCUSDT,2025-05-16 03:00:00,-0.0017593838721055,-0.00019521,1.439e-05,-0.8603702134738782,-0.5080534839304391,0.4631563448074139,0.0048525791898559,0.7071067811865475,0.7071067811865476,-0.433883739117558,-0.9009688679024191,0,0
BTCUSDT,2025-05-16 04:00:00,-0.000983374129909,7.612e-05,1.439e-05,0.1337649908106719,-0.0228863809823725,0.4314977052888138,0.0048572928471927,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,0
BTCUSDT,2025-05-16 05:00:00,-0.0001704086779685,-7.014e-05,1.439e-05,-0.2799766975275837,-0.1647176482263912,0.4585739028123433,0.0047114565484485,0.9659258262890684,0.2588190451025207,-0.433883739117558,-0.9009688679024191,0,0
BTCUSDT,2025-05-16 06:00:00,0.0008575252694189,6.875000000000002e-05,1.439e-05,-0.288140024440624,-0.077509160694019,0.5569664203164525,0.0046969669045919,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0,0
BTCUSDT,2025-05-16 07:00:00,-0.0029056624944114,-0.00025948,1.439e-05,0.8062869653823874,0.3433171720077066,0.4651303006528161,0.0046219971038525,0.9659258262890684,-0.2588190451025206,-0.433883739117558,-0.9009688679024191,0,0
BTCUSDT,2025-05-16 08:00:00,-0.0027883456404893,0.0002330099999999,7.535e-05,0.6691040135676243,0.4887304259750387,0.5416983682426975,0.0045975306201759,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0,0
