ts,target_log_ret_1h,log_ret_1h,abs_ret,rv_6,rv_24,rv_72,volume,num_trades,fundingRate,hour_sin,hour_cos,dow_sin,dow_cos
2023-11-25 19:00:00+00:00,-0.0006853130283204,-0.0001057979946974,0.0001057979946974,0.0008783510786613,0.0013102034840467,0.0030964195085858,2176.859,31653,0.0001,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146
2023-11-25 20:00:00+00:00,2.3821844367333256e-05,-0.0006853130283204,0.0006853130283204,0.0007230974980554,0.0012693732766696,0.0029181805388978,6609.022,68801,0.0001,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2023-11-25 21:00:00+00:00,-0.0018545065838129,2.3821844367333256e-05,2.3821844367333256e-05,0.0007370718362622,0.0012693772617164,0.0029178648133124,1555.286,27240,0.0001,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146
2023-11-25 22:00:00+00:00,0.0014759368053081,-0.0018545065838129,0.0018545065838129,0.001072192662302,0.0010415285662531,0.0028804554214855,2623.445,35549,0.0001,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146
2023-11-25 23:00:00+00:00,-0.0009616289621767,0.0014759368053081,0.0014759368053081,0.001222559419038,0.0010660465897199,0.0028810165609109,1808.93,27184,0.0001,-0.2588190451025215,0.965925826289068,-0.9749279121818236,-0.2225209339563146
2023-11-26 00:00:00+00:00,-0.0015330998668758,-0.0009616289621767,0.0009616289621767,0.0011210243652967,0.0010858801285027,0.0028666990327726,1908.846,28793,0.0001,0.0,1.0,-0.7818314824680299,0.6234898018587334
2023-11-26 01:00:00+00:00,0.0015039451547433,-0.0015330998668758,0.0015330998668758,0.0012066875763073,0.0010519695673131,0.0028591916628357,2668.997,35643,0.0001,0.2588190451025207,0.9659258262890684,-0.7818314824680299,0.6234898018587334
2023-11-26 02:00:00+00:00,-0.0002173619163965,0.0015039451547433,0.0015039451547433,0.0014733217939451,0.0010821370935944,0.0028556966830096,2445.163,32772,0.0001,0.4999999999999999,0.8660254037844387,-0.7818314824680299,0.6234898018587334
2023-11-26 03:00:00+00:00,0.0008241347383428,-0.0002173619163965,0.0002173619163965,0.0014684819285737,0.0010715462113609,0.0028525082621528,912.269,18692,0.0001,0.7071067811865475,0.7071067811865476,-0.7818314824680299,0.6234898018587334
2023-11-26 04:00:00+00:00,0.0003813630065856,0.0008241347383428,0.0008241347383428,0.0012839854490067,0.0010805180450159,0.0028515702190256,1979.546,26061,0.0001,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
2023-11-26 05:00:00+00:00,0.0004076856747001,0.0003813630065856,0.0003813630065856,0.0011321534644301,0.0010563657428404,0.0028506010207707,1465.482,22595,0.0001,0.9659258262890684,0.2588190451025207,-0.7818314824680299,0.6234898018587334
2023-11-26 06:00:00+00:00,-0.000222353399879,0.0004076856747001,0.0004076856747001,0.0010333479084119,0.0010558089259066,0.0028446201925139,2313.863,27550,0.0001,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334
2023-11-26 07:00:00+00:00,-0.0006620587620336,-0.000222353399879,0.000222353399879,0.0006564487376173,0.0010564704842547,0.0028296196104221,2100.315,32817,0.0001,0.9659258262890684,-0.2588190451025206,-0.7818314824680299,0.6234898018587334
2023-11-26 08:00:00+00:00,8.211909657696026e-05,-0.0006620587620336,0.0006620587620336,0.0005444745249407,0.0010459206339166,0.0028036299453349,2664.976,36219,0.0001,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334
2023-11-26 09:00:00+00:00,-0.0016569309218787,8.211909657696026e-05,8.211909657696026e-05,0.0005245491923841,0.0010401526349156,0.0027714158591555,1698.088,25374,0.0001,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334
2023-11-26 10:00:00+00:00,-0.0006927478077916,-0.0016569309218787,0.0016569309218787,0.0007857044683739,0.0010494726658078,0.0027226991750122,2527.909,28567,0.0001,0.4999999999999999,-0.8660254037844387,-0.7818314824680299,0.6234898018587334
2023-11-26 11:00:00+00:00,-0.0013576904877847,-0.0006927478077916,0.0006927478077916,0.0007253756563685,0.001040503922814,0.0027074862254823,4633.505,49154,0.0001,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334
2023-11-26 12:00:00+00:00,-0.0029795567089934,-0.0013576904877847,0.0013576904877847,0.00065933913374,0.0009932772105536,0.0027031199158076,24875.385,218976,0.0001,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334
2023-11-26 13:00:00+00:00,-0.0045945387467423,-0.0029795567089934,0.0029795567089934,0.0010573782681466,0.0011518982521447,0.0027186386264923,12434.66,132498,0.0001,-0.2588190451025208,-0.9659258262890684,-0.7818314824680299,0.6234898018587334
2023-11-26 14:00:00+00:00,0.0024054778336051,-0.0045945387467423,0.0045945387467423,0.0016827779135549,0.0014471153389946,0.0027717291777014,13162.785,148593,0.0001,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334
2023-11-26 15:00:00+00:00,-0.0055178948553553,0.0024054778336051,0.0024054778336051,0.0023542297008436,0.0015427476410081,0.0026607135812371,9588.25,110681,0.0001,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334
2023-11-26 16:00:00+00:00,0.0014017865672286,-0.0055178948553553,0.0055178948553553,0.0028811780764147,0.0018435341856963,0.0027125925133294,20848.627,204475,0.0001,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334
2023-11-26 17:00:00+00:00,-0.0008376131737257,0.0014017865672286,0.0014017865672286,0.0031985159984783,0.0018691705127898,0.0027033639907908,7316.47,83314,0.0001,-0.9659258262890684,-0.2588190451025206,-0.7818314824680299,0.6234898018587334
2023-11-26 18:00:00+00:00,0.0034024627592668,-0.0008376131737257,0.0008376131737257,0.0032190270281712,0.0018330068883577,0.0026922862382651,7309.117,75600,0.0001,-1.0,-1.8369701987210294e-16,-0.7818314824680299,0.6234898018587334
2023-11-26 19:00:00+00:00,0.0057968701319683,0.0034024627592668,0.0034024627592668,0.003721692159143,0.0020089482541,0.0027210660213597,4895.378,57394,0.0001,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334
2023-11-26 20:00:00+00:00,0.0007156035117237,0.0057968701319683,0.0057968701319683,0.0039168281404553,0.002383068656997,0.0028046822632378,12810.741,128455,0.0001,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
2023-11-26 21:00:00+00:00,0.0011534639745036,0.0007156035117237,0.0007156035117237,0.0038653339821909,0.00239037235485,0.0028031665715982,7351.675,83849,0.0001,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334
2023-11-26 22:00:00+00:00,-0.0055829906861237,0.0011534639745036,0.0011534639745036,0.0023296707779257,0.0023784292757144,0.0028002533244653,10355.652,94413,0.0001,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334
2023-11-26 23:00:00+00:00,0.001102552132524,-0.0055829906861237,0.0055829906861237,0.0038805687495569,0.0026046339047598,0.0028793130064986,15490.945,148556,0.0001,-0.2588190451025215,0.965925826289068,-0.7818314824680299,0.6234898018587334
2023-11-27 00:00:00+00:00,-0.0001520959221217,0.001102552132524,0.001102552132524,0.0037993391457568,0.0026180954234668,0.0028819654923895,7014.646,73855,0.0001,0.0,1.0,0.0,1.0
